"gamma_bar","rep","K_est","cf_effect","k_selected_consensus","gamma_weighted","bic_panel"
0.15,41,2,-1.59652676266837,3,0.0671998466841848,43466.3454016753
0.15,41,3,4.12637278410424,3,0.0543853784094,42737.9842465747
0.15,41,4,-7.55462621828329,3,0.0737784413710604,43241.8222542969
0.15,41,5,-3.11563279183802,3,0.0529819972786356,43496.942480759
0.15,42,1,6.29265979006406,3,0.0827431810631343,43407.1800021434
0.15,42,2,-8.64513224605553,3,0.0530240974160252,43564.5650821243
0.15,42,3,9.57781469622989,3,0.0167447655475885,44130.3097979124
0.15,42,4,9.38868944215256,3,0.0451646142563144,43348.8609106635
0.15,42,5,5.29969914693703,3,0.0525615332653348,43344.0125334624
0.15,43,1,7.49924698958929,1,0.0375165447231161,42766.0561603488
0.15,43,2,8.77332890606974,1,0.0528308477648024,44037.9955957323
0.15,43,3,3.66872937489244,1,0.0372366520297595,43175.993578925
0.15,43,4,-3.428353747056,1,0.027937829489769,43969.4946761547
0.15,43,5,6.6958088234304,1,0.0509389984983581,43943.8372417046
0.15,44,1,10.3983324966734,2,0.083608237794841,43866.700019339
0.15,44,2,5.16766518649245,2,0.0384035199581701,42934.0029886423
0.15,44,3,-4.47120017415553,2,0.0709673298593902,43291.9524660016
0.15,44,4,-2.40542881984595,2,0.0406015326362332,43625.7555362479
0.15,44,5,7.03009685738066,2,0.0460342133070247,43347.7997700974
0.15,45,1,-5.68863012288895,3,0.0831611285164119,44110.82106032
0.15,45,2,3.36624004585245,3,0.0359638562723146,43639.862159353
0.15,45,3,-4.45933322186734,3,0.0528163263245746,43354.2058406248
0.15,45,4,9.33248644013057,3,0.0226719993882971,43661.0756542392
0.15,45,5,8.49788692887889,3,0.0130895662835634,43975.7417033332
0.15,46,1,10.4850259007775,4,0.0457652915871594,43129.9945332567
0.15,46,2,-8.50336497221314,4,0.0288770192814312,43235.6513736026
0.15,46,3,-0.622054542806181,4,-0.0136745325850452,43509.2951438446
0.15,46,4,0.307563675307207,4,0.0595771468393776,43508.9554538867
0.15,46,5,0.425561218895626,4,0.0331845958498969,43817.2866936775
0.15,47,1,8.74688884939093,3,0.0563382141017039,43241.1370684934
0.15,47,2,0.177188197608493,3,0.0621238840403484,43375.7289100412
0.15,47,3,-10.560146037921,3,0.0497476668752746,43009.4023860185
0.15,47,4,6.93373187408108,3,0.0412497953774187,43282.7419713952
0.15,47,5,5.24260412592744,3,0.024394494064028,44197.2340126159
0.15,48,1,-4.8113365513379,3,0.12133211915339,43705.769605645
0.15,48,2,5.6778022072996,3,-0.00651293556231358,43324.6435380926
0.15,48,3,7.79801317295551,3,0.0504637354125739,43763.8513679161
0.15,48,4,-1.94228403544425,3,0.0151388784965263,43166.0211678529
0.15,48,5,0.350138353297052,3,0.0221257308374776,43391.839037604
0.15,49,1,2.86942390640681,3,0.0162084228449447,43938.2584150565
0.15,49,2,-4.03345842890148,3,0.0889570731896155,43584.8078943895
0.15,49,3,-3.16422578584076,3,0.0140228408312541,43243.2593514766
0.15,49,4,4.45846030539389,3,0.0206177152361622,43585.4151313095
0.15,49,5,9.64400568650732,3,0.00483924563130349,43514.6589427012
0.15,50,1,7.53318731087694,4,0.109426779230833,43759.8432303508
0.15,50,2,7.44364229441998,4,0.0335918906404708,43822.7949348686
0.15,50,3,-0.761829778519222,4,0.0492714155003111,43827.8760783076
0.15,50,4,1.57768455509577,4,0.00954134007082098,43350.6853495486
0.15,50,5,-1.45906732460474,4,0.035117100936841,44168.4505553671
