"design","N","rep","K_est","loglik","bic_standard","bic_panel","cf_effect","se_rate_baseline","se_rate_cf","gamma_weighted","k_selected_bic","k_selected_stable","k_selected_osce","k_selected_consensus"
"Same-Sign",10000,10,3,-6047.76000673311,12224.4647786739,12181.7942235195,1.27461501409326,0.2937,0.297443544296392,0.0234731150090074,1,3,4,1
"Same-Sign",10000,10,4,-6058.03754298349,12291.0715530345,12233.1615138964,-7.14282337056825,0.2937,0.272721527760641,0.0421283622006241,1,3,4,1
"Same-Sign",10000,10,5,-6042.26728104444,12305.5827310163,12232.4332078945,-0.893666985006073,0.2937,0.291075300065037,0.0375835753143365,1,3,4,1
"Same-Sign",10000,11,1,-6063.40692288064,12163.6552072492,12151.4636200622,-2.25986537439513,0.2972,0.290483680107298,0.118281616710488,1,5,5,5
"Same-Sign",10000,11,2,-6085.23035972572,12253.3537827992,12225.9227116285,6.37897821615979,0.2972,0.316158323258427,-0.0275150198389775,1,5,5,5
"Same-Sign",10000,11,3,-6071.3426462705,12271.6300577487,12228.9595025943,1.70759072647917,0.2972,0.302274959639096,0.0247752218555793,1,5,5,5
"Same-Sign",10000,11,4,-6071.99484322428,12318.9861535161,12261.076114378,-5.20900749629329,0.2972,0.281718829721016,0.039934813913935,1,5,5,5
"Same-Sign",10000,11,5,-6073.39956152346,12367.8472919743,12294.6977688525,-4.55288560242027,0.2972,0.283668823989607,0.0377614464799974,1,5,5,5
"Same-Sign",10000,12,1,-6074.02383228647,12184.8890260608,12172.6974388739,-0.0383958304215034,0.2983,0.298185465237853,0.0210298985479222,1,3,5,1
"Same-Sign",10000,12,2,-6083.54109163352,12249.9752466148,12222.5441754441,-0.495088166152677,0.2983,0.296823152000367,0.0233073920429751,1,3,5,1
"Same-Sign",10000,12,3,-6079.83208950115,12288.60894421,12245.9383890555,-1.79202442457849,0.2983,0.292954391141482,0.0257662295342386,1,3,5,1
"Same-Sign",10000,12,4,-6084.63955892105,12344.2755849097,12286.3655457715,-0.332877313120993,0.2983,0.29730702697496,0.0207102903926162,1,3,5,1
"Same-Sign",10000,12,5,-6106.70789335816,12434.4639556438,12361.3144325219,-2.57656581708755,0.2983,0.290614104167628,0.043585303196469,1,3,5,1
"Same-Sign",10000,13,1,-6078.73645582609,12194.3142731401,12182.1226859531,-5.82692746756132,0.298,0.280635756146667,0.155738283900295,1,3,3,3
"Same-Sign",10000,13,2,-6086.56661231468,12256.0262879771,12228.5952168064,-0.258998596311809,0.298,0.297228184182991,0.0276501053947296,1,3,3,3
"Same-Sign",10000,13,3,-6081.28994971326,12291.5246646342,12248.8541094798,0.279328446563543,0.298,0.298832398770759,0.0247091270727472,1,3,3,3
"Same-Sign",10000,13,4,-6084.69711106375,12344.3906891951,12286.4806500569,-2.04751562686677,0.298,0.291898403431937,0.0220317499290144,1,3,3,3
"Same-Sign",10000,13,5,-6081.87880655613,12384.8057820397,12311.6562589178,0.344005971327419,0.298,0.299025137794556,0.00237539174905138,1,3,3,3
"Same-Sign",10000,14,1,-6060.35627192806,12157.553905344,12145.362318157,-2.03602287708549,0.2961,0.29007133626095,0.0962017765194533,1,4,5,1
"Same-Sign",10000,14,2,-6070.62393357133,12224.1409304904,12196.7098593198,-8.40420703487555,0.2961,0.271215142969733,0.11964124581025,1,4,5,1
"Same-Sign",10000,14,3,-6066.96081728654,12262.8663997807,12220.1958446263,-0.513210264758706,0.2961,0.294580384406049,0.0580006864817343,1,4,5,1
"Same-Sign",10000,14,4,-6064.4040560686,12303.8045792048,12245.8945400666,-0.77081253297496,0.2961,0.293817624089861,0.0350389666846787,1,4,5,1
"Same-Sign",10000,14,5,-6071.61644538001,12364.2810596874,12291.1315365656,-4.16742594622814,0.2961,0.283760251773218,0.022156758107596,1,4,5,1
"Same-Sign",10000,15,1,-5997.38805350394,12031.6174684958,12019.4258813088,-4.09498544460087,0.2896,0.277740922152436,0.131016643567706,1,3,5,1
"Same-Sign",10000,15,2,-5997.52944049333,12077.9519443344,12050.5208731638,1.39208843355429,0.2896,0.293631488103573,-0.00667802437414585,1,3,5,1
"Same-Sign",10000,15,3,-6012.12776819042,12153.2003015885,12110.5297464341,-0.380305550119492,0.2896,0.288498635126854,0.0468942477549049,1,3,5,1
"Same-Sign",10000,15,4,-6006.67791364228,12188.3522943521,12130.442255214,-0.983429038718514,0.2896,0.286751989503871,0.0372091162839609,1,3,5,1
"Same-Sign",10000,15,5,-6012.91732750747,12246.8828239424,12173.7333008205,-0.135704299428571,0.2896,0.289207000348855,0.012599263394675,1,3,5,1
"Same-Sign",10000,16,1,-6062.45647735953,12161.754316207,12149.56272902,3.737515162651,0.2946,0.30561071966917,-0.0255656056612178,1,3,5,1
"Same-Sign",10000,16,2,-6052.79778322733,12188.4886298025,12161.0575586318,-1.77572342837075,0.2946,0.28936871878002,0.0660411074831615,1,3,5,1
"Same-Sign",10000,16,3,-6057.28587117311,12243.5165075539,12200.8459523995,-1.43858120466294,0.2946,0.290361939771063,0.0567748768919952,1,3,5,1
"Same-Sign",10000,16,4,-6052.39778974738,12279.7920465623,12221.8820074242,-2.9689655348755,0.2946,0.285853427534257,0.0901521947846959,1,3,5,1
"Same-Sign",10000,16,5,-6053.9547424561,12328.9576538396,12255.8081307178,-2.71592512412684,0.2946,0.286598884584322,0.0325550461748059,1,3,5,1
"Same-Sign",10000,17,1,-6141.49121261788,12319.8237867237,12307.6321995367,-1.69273413066835,0.3046,0.299443931837984,0.0579453320638297,1,5,5,5
"Same-Sign",10000,17,2,-6138.28534704584,12359.4637574395,12332.0326862688,-1.05927842042828,0.3046,0.301373437931375,0.0315967077914088,1,5,5,5
"Same-Sign",10000,17,3,-6142.69498192592,12414.3347290595,12371.6641739051,-5.96608952194913,0.3046,0.286427291316143,0.0565381233453069,1,5,5,5
"Same-Sign",10000,17,4,-6144.6596567807,12464.315780629,12406.4057414908,3.63129728740333,0.3046,0.315660931537431,-0.0127386373310233,1,5,5,5
"Same-Sign",10000,17,5,-6145.71939202679,12512.486952981,12439.3374298592,-0.993925549817936,0.3046,0.301572502775255,0.0260929933054221,1,5,5,5
"Same-Sign",10000,18,1,-6004.32228245687,12045.4859264016,12033.2943392147,-7.81352682470617,0.2903,0.267617331627878,0.191283698390843,1,3,4,1
"Same-Sign",10000,18,2,-6010.45728138737,12103.8076261225,12076.3765549518,-0.0404422228886512,0.2903,0.290182596226954,0.0377478328884937,1,3,4,1
"Same-Sign",10000,18,3,-6009.97418631138,12148.8931378304,12106.222582676,0.997244539212317,0.2903,0.293195000897333,0.0132167523652316,1,3,4,1
"Same-Sign",10000,18,4,-6007.50071065025,12189.997888368,12132.0878492299,-2.08778614928037,0.2903,0.284239156808639,0.032408337446282,1,3,4,1
"Same-Sign",10000,18,5,-6012.19318605893,12245.4345410453,12172.2850179234,-0.0975236593077954,0.2903,0.290016888817029,0.0183698837077509,1,3,4,1
"Same-Sign",10000,19,1,-5990.91148267222,12018.6643268323,12006.4727396454,-2.51456521213181,0.289,0.281732906536939,0.0777378565691818,1,4,4,4
"Same-Sign",10000,19,2,-5991.91797523251,12066.7290138128,12039.2979426421,-1.64969178253388,0.289,0.284232390748477,0.0554883190731742,1,4,4,4
"Same-Sign",10000,19,3,-6009.61144992154,12148.1676650508,12105.4971098963,0.806999327893739,0.289,0.291332228057613,0.0307560665198418,1,4,4,4
"Same-Sign",10000,19,4,-6001.01529880709,12177.0270646817,12119.1170255436,-0.502962655349835,0.289,0.287546437926039,0.00998652532717932,1,4,4,4
"Same-Sign",10000,19,5,-6008.93355956961,12238.9152880666,12165.7657649448,1.19429521553057,0.289,0.292451513172883,-0.0133347725018105,1,4,4,4
"Same-Sign",10000,20,1,-6057.93234002365,12152.7060415352,12140.5144543482,-2.58171090568589,0.2957,0.288065880851887,0.0963558220152868,1,3,4,1
"Same-Sign",10000,20,2,-6065.5344240306,12213.961911409,12186.5308402383,0.873034924238249,0.2957,0.298281564270973,-0.00855900468513524,1,3,4,1
"Same-Sign",10000,20,3,-6063.79477627026,12256.5343177482,12213.8637625938,-0.0711139396157889,0.2957,0.295489716080556,0.0458125816320734,1,3,4,1
"Same-Sign",10000,20,4,-6064.31091508064,12303.6182972288,12245.7082580907,-1.92056797064216,0.2957,0.290020880510811,0.0470581886855028,1,3,4,1
"Same-Sign",10000,20,5,-6077.3282863426,12375.7047416126,12302.5552184908,-5.05398858694688,0.2957,0.280755355748398,0.0990270088196636,1,3,4,1
"Same-Sign",10000,21,1,-6033.59569785483,12104.0327571976,12091.8411700106,-0.401385481847547,0.2929,0.291724341923669,0.0383274563406124,1,5,5,5
"Same-Sign",10000,21,2,-6038.29775970015,12159.4885827481,12132.0575115774,0.893212168235002,0.2929,0.29551621844076,0.00100179779385303,1,5,5,5
"Same-Sign",10000,21,3,-6034.70364976782,12198.3520647433,12155.6815095889,-1.92205402476872,0.2929,0.287270303761452,0.0226546727979311,1,5,5,5
"Same-Sign",10000,21,4,-6048.91279503263,12272.8220571328,12214.9120179947,0.661938646613978,0.2929,0.294838818295932,0.0154211562847932,1,5,5,5
"Same-Sign",10000,21,5,-6052.77166995351,12326.5915088344,12253.4419857126,-0.310354004668177,0.2929,0.291990973120327,0.0162651385479944,1,5,5,5
"Same-Sign",10000,22,1,-6035.83353891234,12108.5084393126,12096.3168521256,-0.430161827438316,0.2914,0.290146508434845,0.0477408026484791,1,3,5,1
"Same-Sign",10000,22,2,-6026.73305303398,12136.3591694158,12108.9280982451,-2.14185524418499,0.2914,0.285158633818445,0.0638704657380642,1,3,5,1
"Same-Sign",10000,22,3,-6028.7164122355,12186.3775896787,12143.7070345243,-1.62297382598573,0.2914,0.286670654271078,0.0407133376133796,1,3,5,1
"Same-Sign",10000,22,4,-6024.38367937406,12223.7638258157,12165.8537866775,-0.696175706765887,0.2914,0.289371343990484,0.0244805866243756,1,3,5,1
"Same-Sign",10000,22,5,-6028.5145848341,12278.0773385956,12204.9278154738,1.23954206728551,0.2914,0.29501202558407,-0.0169474744235568,1,3,5,1
"Same-Sign",10000,23,1,-6021.89426079074,12080.6298830694,12068.4382958824,0.478951864962101,0.2914,0.2927956657345,0.0381678288388424,1,3,4,1
"Same-Sign",10000,23,2,-6029.37807724264,12141.6492178331,12114.2181466624,-7.1371885546334,0.2914,0.270602232551798,0.104275365931228,1,3,4,1
"Same-Sign",10000,23,3,-6018.05978407584,12165.0643333593,12122.3937782049,-5.63912530569602,0.2914,0.274967588859202,0.112495429239805,1,3,4,1
"Same-Sign",10000,23,4,-6026.11005002274,12227.216567113,12169.3065279749,-0.222472266764665,0.2914,0.290751715814648,0.0130346673310571,1,3,4,1
"Same-Sign",10000,23,5,-6033.23603999537,12287.5202489182,12214.3707257963,4.05629447759846,0.2914,0.303220042107722,-0.0130886431419992,1,3,4,1
"Same-Sign",10000,24,1,-5999.54138806845,12035.9241376248,12023.7325504378,-4.59341369190729,0.2892,0.275915847603004,0.142905096534509,1,3,4,1
"Same-Sign",10000,24,2,-6012.98176687868,12108.8565971051,12081.4255259344,-4.12798209348575,0.2892,0.277261875785639,0.0576421657806229,1,3,4,1
"Same-Sign",10000,24,3,-6007.50332563019,12143.951416468,12101.2808613136,-2.47282596152476,0.2892,0.28204858731927,0.0321051144899849,1,3,4,1
"Same-Sign",10000,24,4,-6008.1813978321,12191.3592627317,12133.4492235936,-0.688331037878332,0.2892,0.287209346638456,0.0112531695925922,1,3,4,1
"Same-Sign",10000,24,5,-6002.69114998477,12226.430468897,12153.2809457751,-3.88045928472478,0.2892,0.277977711748576,0.0559037892303647,1,3,4,1
"Same-Sign",10000,25,1,-6023.54987139697,12083.9411042818,12071.7495170949,-2.18798900315163,0.2919,0.2855132600998,0.0777586469466591,1,3,4,1
"Same-Sign",10000,25,2,-6030.68059575542,12144.2542548586,12116.8231836879,1.43832196562352,0.2919,0.296098461817655,0.0179227470063484,1,3,4,1
"Same-Sign",10000,25,3,-6031.63334882731,12192.2114628623,12149.5409077079,-0.452211171389263,0.2919,0.290579995590715,0.0208836751235942,1,3,4,1
"Same-Sign",10000,25,4,-6039.83962368476,12254.6757144371,12196.7656752989,-0.765399478154638,0.2919,0.289665798923267,0.00269750305583243,1,3,4,1
"Same-Sign",10000,25,5,-6034.80773052816,12290.6636299838,12217.5141068619,-0.765234451161939,0.2919,0.289666280637058,0.0183552230819504,1,3,4,1
"Same-Sign",10000,26,1,-6011.57795478181,12059.9972710515,12047.8056838646,-3.36354767962281,0.2904,0.280632257538375,0.11733164388532,1,3,4,1
"Same-Sign",10000,26,2,-6012.43184890908,12107.7567611659,12080.3256899952,-1.98774210823344,0.2904,0.28462759691769,0.0577090369260833,1,3,4,1
"Same-Sign",10000,26,3,-6015.6202100178,12160.1851852433,12117.5146300888,-0.957168586630028,0.2904,0.287620382424426,0.0585944389951642,1,3,4,1
"Same-Sign",10000,26,4,-6020.55791943331,12216.1123059342,12158.202266796,1.10256342121752,0.2904,0.293601844175216,0.0157035355594758,1,3,4,1
"Same-Sign",10000,26,5,-6014.44459795686,12249.9373648412,12176.7878417193,-0.112686226785642,0.2904,0.290072759197414,0.0230082519601252,1,3,4,1
"Same-Sign",10000,27,1,-6085.25034740326,12207.3420562944,12195.1504691075,3.44296408711811,0.297,0.307225603338741,-0.0454369383898869,1,5,4,1
"Same-Sign",10000,27,2,-6074.68548336173,12232.2640300712,12204.8329589006,-4.37649627887152,0.297,0.284001806051752,0.069604106123247,1,5,4,1
"Same-Sign",10000,27,3,-6078.88548966439,12286.7157445364,12244.045189382,0.120083920323751,0.297,0.297356649243362,-0.0149285255555269,1,5,4,1
"Same-Sign",10000,27,4,-6073.22690841136,12321.4502838903,12263.5402447521,-3.14132782556375,0.297,0.287670256358076,0.0366365359193057,1,5,4,1
"Same-Sign",10000,27,5,-6075.12520349595,12371.2985759193,12298.1490527975,-1.56718741369104,0.297,0.292345453381338,0.0208366069780832,1,5,4,1
"Same-Sign",10000,28,1,-6021.56213059976,12079.9656226874,12067.7740355004,-0.194942650438434,0.2905,0.289933691600476,0.0568702105005439,1,3,4,1
"Same-Sign",10000,28,2,-6011.06421936206,12105.0215020719,12077.5904309012,-3.16209288437325,0.2905,0.281314120170896,0.0694826324902184,1,3,4,1
"Same-Sign",10000,28,3,-6013.43039621381,12155.8055576353,12113.1350024809,-3.74042571534968,0.2905,0.279634063296909,0.0418923419483824,1,3,4,1
"Same-Sign",10000,28,4,-6023.30721006263,12221.6108871928,12163.7008480547,-2.13491559088577,0.2905,0.284298070208477,0.0498701592703537,1,3,4,1
"Same-Sign",10000,28,5,-6015.69112310703,12252.4304151415,12179.2808920196,1.61848687760643,0.2905,0.295201704379447,-0.00329567799485317,1,3,4,1
"Same-Sign",10000,29,1,-6011.57494566924,12059.9912528264,12047.7996656394,3.47255089802092,0.2889,0.298932199544382,-0.0219114485045999,1,3,4,1
"Same-Sign",10000,29,2,-6003.86877176558,12090.6306068789,12063.1995357082,-1.61781487169197,0.2889,0.284226132835682,0.0350495180001576,1,3,4,1
"Same-Sign",10000,29,3,-6005.80084175369,12140.5464487151,12097.8758935606,-0.710397821765985,0.2889,0.286847660692918,0.0124986615489327,1,3,4,1
"Same-Sign",10000,29,4,-6015.96990850562,12206.9362840788,12149.0262449407,0.642586269248724,0.2889,0.29075643173186,0.0146477639585105,1,3,4,1
"Same-Sign",10000,29,5,-6004.58294346948,12230.2140558664,12157.0645327445,-0.217182356550596,0.2889,0.288272560171925,0.0201000690014715,1,3,4,1
"Same-Sign",10000,30,1,-5963.27716185238,11963.3956851927,11951.2040980057,-8.01484864167078,0.2842,0.261421800160372,0.190933093771801,1,4,4,4
"Same-Sign",10000,30,2,-5987.92839172669,12058.7498468012,12031.3187756305,5.31222851901197,0.2842,0.299297353451032,-0.0382705455304846,1,4,4,4
"Same-Sign",10000,30,3,-5964.33493309447,12057.6146313966,12014.9440762422,0.149408451113923,0.2842,0.284624618818066,0.00507393273965273,1,4,4,4
"Same-Sign",10000,30,4,-5966.63194770098,12108.2603624695,12050.3503233314,-1.25616169074504,0.2842,0.280629988474903,0.0362986280314602,1,4,4,4
"Same-Sign",10000,30,5,-5957.98576540949,12137.0196997464,12063.8701766246,-0.117484859490076,0.2842,0.283866108029329,0.00619797101781778,1,4,4,4
"Same-Sign",10000,31,1,-6058.69989619259,12154.2411538731,12142.0495666861,0.389768698081887,0.2949,0.296049427890643,0.0273081992788584,1,3,5,1
"Same-Sign",10000,31,2,-6072.80426480032,12228.5015929484,12201.0705217777,1.74368446013568,0.2949,0.30004212547294,-0.0293595974222667,1,3,5,1
"Same-Sign",10000,31,3,-6062.08504525952,12253.1148557267,12210.4443005723,0.686773996387419,0.2949,0.296925296515346,-0.00712451392001675,1,3,5,1
"Same-Sign",10000,31,4,-6065.35105678809,12305.6985806437,12247.7885415056,1.69789886949314,0.2949,0.299907103766135,-0.0163663163762765,1,3,5,1
"Same-Sign",10000,31,5,-6062.10597952671,12345.2601279808,12272.110604859,3.44576503681473,0.2949,0.305061561093567,-0.00559272367233295,1,3,5,1
"Same-Sign",10000,32,1,-6075.36678681155,12187.574935111,12175.383347924,-3.13956863781757,0.2966,0.287288039420233,0.0841000144088488,1,5,3,1
"Same-Sign",10000,32,2,-6079.46309034609,12241.81924404,12214.3881728693,2.50047625141371,0.2966,0.304016412561693,-0.04324769987972,1,5,3,1
"Same-Sign",10000,32,3,-6077.65107192306,12284.2469090538,12241.5763538994,-2.81334729320376,0.2966,0.288255611928358,0.041919038752072,1,5,3,1
"Same-Sign",10000,32,4,-6075.73687896022,12326.470224988,12268.5601858499,-0.571817765201222,0.2966,0.294903988508413,0.00236181390102097,1,5,3,1
"Same-Sign",10000,32,5,-6076.64326613458,12374.3347011966,12301.1851780748,0.17278750370746,0.2966,0.297112487735996,-0.00521507348429943,1,5,3,1
"Same-Sign",10000,33,1,-6031.37910244235,12099.5995663726,12087.4079791856,-2.2682570325881,0.2925,0.28586534817968,0.0995622580828924,1,5,5,5
"Same-Sign",10000,33,2,-6030.68616117096,12144.2653856897,12116.834314519,-4.22810938778303,0.2925,0.280132780040735,0.0764163441554527,1,5,5,5
"Same-Sign",10000,33,3,-6037.92731163207,12204.7993884718,12162.1288333174,1.96241994509944,0.2925,0.298240078339416,-0.00149380675180377,1,5,5,5
"Same-Sign",10000,33,4,-6038.32372593078,12251.6439189291,12193.733879791,-1.18363157717588,0.2925,0.289037877636761,0.0229035150806771,1,5,5,5
"Same-Sign",10000,33,5,-6032.91560291437,12286.8793747562,12213.7298516343,-1.08354191346473,0.2925,0.289330639903116,0.0322783905701622,1,5,5,5
"Same-Sign",10000,34,1,-5998.64352098332,12034.1284034545,12021.9368162676,-2.64912316917969,0.2904,0.282706946316702,0.0917285125994793,1,3,4,1
"Same-Sign",10000,34,2,-6009.58490713281,12102.0628776134,12074.6318064427,-0.0922413253255921,0.2904,0.290132131191254,0.00733375995284619,1,3,4,1
"Same-Sign",10000,34,3,-6019.74922074223,12168.4432066921,12125.7726515377,-1.76808837888288,0.2904,0.285265471347724,0.0286109196648492,1,3,4,1
"Same-Sign",10000,34,4,-6006.81823821659,12188.6329435007,12130.7229043626,-2.98267232601556,0.2904,0.281738319565251,0.0385850832225952,1,3,4,1
"Same-Sign",10000,34,5,-6021.33803843197,12263.7242457914,12190.5747226695,-0.0928386453670275,0.2904,0.290130396573854,0.0177473982660582,1,3,4,1
"Same-Sign",10000,35,1,-6084.95931907231,12206.7599996325,12194.5684124456,2.55232888990681,0.2978,0.305400835434142,-0.014456910759998,1,5,5,5
"Same-Sign",10000,35,2,-6077.51535164012,12237.923766628,12210.4926954573,-0.899040492188265,0.2978,0.295122657414263,0.0193585576914813,1,5,5,5
"Same-Sign",10000,35,3,-6088.78757807816,12306.519921364,12263.8493662096,1.23856095230558,0.2978,0.301488434515966,0.00434117664547333,1,5,5,5
"Same-Sign",10000,35,4,-6077.05490268269,12329.1062724329,12271.1962332948,-1.6781191411991,0.2978,0.292802561197509,0.0282518665473346,1,5,5,5
"Same-Sign",10000,35,5,-6094.0530340277,12409.1542369828,12336.004713861,-4.20580580134782,0.2978,0.285275110323586,0.0407471419896146,1,5,5,5
"Same-Sign",10000,36,1,-6027.98320444185,12092.8077703716,12080.6161831846,-2.92589756445097,0.2926,0.284038823726416,0.080343357081525,1,5,4,1
"Same-Sign",10000,36,2,-6037.26649777592,12157.4260588996,12129.9949877289,-5.02132511108786,0.2926,0.277907602724957,0.0478527889731469,1,5,4,1
"Same-Sign",10000,36,3,-6030.24130877918,12189.427382766,12146.7568276116,-0.229155132833092,0.2926,0.29192949208133,0.0203551774864618,1,5,4,1
"Same-Sign",10000,36,4,-6028.93417260473,12232.864812277,12174.9547731389,-2.37770964725168,0.2926,0.285642821572142,0.0645675328755281,1,5,4,1
"Same-Sign",10000,36,5,-6029.10095655907,12279.2500820456,12206.1005589237,0.0652580748256857,0.2926,0.29279094512694,0.0155646811573315,1,5,4,1
"Same-Sign",10000,37,1,-6040.36237024417,12117.5661019762,12105.3745147893,7.62866976611949,0.2915,0.313737572368238,-0.129646356278889,2,5,5,5
"Same-Sign",10000,37,2,-6016.63003165113,12116.15312665,12088.7220554794,-3.60346556993906,0.2915,0.280995897863628,0.0836596389968818,2,5,5,5
"Same-Sign",10000,37,3,-6025.76553193017,12180.475829068,12137.8052739136,-7.51564195729906,0.2915,0.269591903694473,0.0764700841216005,2,5,5,5
"Same-Sign",10000,37,4,-6021.78942926398,12218.5753255955,12160.6652864574,-4.95591060061049,0.2915,0.27705352059922,0.0634203690243166,2,5,5,5
"Same-Sign",10000,37,5,-6024.16904287895,12269.3862546853,12196.2367315635,0.354164166852238,0.2915,0.292532388546374,0.0224868705412691,2,5,5,5
"Same-Sign",10000,38,1,-6036.72427824405,12110.289917976,12098.098330789,-0.574005623937967,0.294,0.292312423465622,0.0519986079868124,1,5,4,1
"Same-Sign",10000,38,2,-6049.07026228911,12181.033587926,12153.6025167553,-4.26904945102557,0.294,0.281448994613985,0.0705264471020431,1,5,4,1
"Same-Sign",10000,38,3,-6052.3628858524,12233.6705369125,12190.999981758,-0.0433807620362296,0.294,0.293872460559613,0.0165199428070295,1,5,4,1
"Same-Sign",10000,38,4,-6057.77175284673,12290.539972761,12232.6299336229,-2.25803440308957,0.294,0.287361378854917,0.0106715980743686,1,5,4,1
"Same-Sign",10000,38,5,-6041.56334356826,12304.174856064,12231.0253329421,-0.963643528348569,0.294,0.291166888026655,0.0450094179153204,1,5,4,1
"Same-Sign",10000,39,1,-5989.78516080939,12016.4116831067,12004.2200959197,2.80227656404269,0.2873,0.295350940568495,-0.00579592053075246,1,3,5,1
"Same-Sign",10000,39,2,-5984.03105738003,12050.9551781078,12023.5241069372,-1.12810811285866,0.2873,0.284058945391757,0.0751381272714046,1,3,5,1
"Same-Sign",10000,39,3,-5982.43763882607,12093.8200428598,12051.1494877054,-2.84364589000869,0.2873,0.279130205358005,0.0508683819499891,1,3,5,1
"Same-Sign",10000,39,4,-5992.73746733456,12160.4714017367,12102.5613625985,-5.99128689012306,0.2873,0.270087032764676,0.0498708668807283,1,3,5,1
"Same-Sign",10000,39,5,-5995.40702437966,12211.8622176867,12138.7126945649,-0.808066789940417,0.2873,0.284978424112501,0.0187275940743022,1,3,5,1
"Same-Sign",10000,40,1,-5991.46910352074,12019.7795685294,12007.5879813424,-0.508457862481697,0.2876,0.286137675187503,0.0507027068352569,1,3,5,1
"Same-Sign",10000,40,2,-5999.85011481617,12082.5932929801,12055.1622218094,-0.386815578357181,0.2876,0.286487518396645,0.0379348176019921,1,3,5,1
"Same-Sign",10000,40,3,-5993.79179306602,12116.5283513397,12073.8577961853,-0.0397458330303507,0.2876,0.287485690984205,0.0143988902001041,1,3,5,1
"Same-Sign",10000,40,4,-5996.83693201503,12168.6703310976,12110.7602919595,-1.47697511601133,0.2876,0.283352219566351,0.0153000422794961,1,3,5,1
"Same-Sign",10000,40,5,-5997.99670231633,12217.0415735601,12143.8920504382,-4.14231642569886,0.2876,0.27568669795969,0.0409075019788946,1,3,5,1
"Same-Sign",10000,41,1,-6011.05357798125,12058.9485174504,12046.7569302634,2.0838231500837,0.2896,0.295634751842642,-0.00972630270308835,1,4,5,1
"Same-Sign",10000,41,2,-6028.67683610635,12140.2467355605,12112.8156643898,6.15504345759261,0.2896,0.307425005853188,-0.0385885003275551,1,4,5,1
"Same-Sign",10000,41,3,-6005.12429011839,12139.1933454445,12096.52279029,-0.0333397146522196,0.2896,0.289503448186367,0.00783428789863579,1,4,5,1
"Same-Sign",10000,41,4,-6009.88253820138,12194.7615434703,12136.8515043322,-1.10829503033004,0.2896,0.286390377592164,0.019453747548206,1,4,5,1
"Same-Sign",10000,41,5,-6011.41333677809,12243.8748424836,12170.7253193618,-3.44542793198803,0.2896,0.279622040708963,0.0216445222973034,1,4,5,1
"Same-Sign",10000,42,1,-6063.0342208575,12162.9098032029,12150.7182160159,1.89606831406446,0.2965,0.302121842551201,0.0175111641645848,1,3,4,1
"Same-Sign",10000,42,2,-6054.43737116663,12191.767805681,12164.3367345103,-4.09718906529853,0.2965,0.28435183442139,0.119742433142814,1,3,4,1
"Same-Sign",10000,42,3,-6064.53395555116,12258.01267631,12215.3421211556,-3.17304208377601,0.2965,0.287091930221604,0.0370904307623387,1,3,4,1
"Same-Sign",10000,42,4,-6062.94529147177,12300.8870500111,12242.977010873,-0.122089533040661,0.2965,0.296138004534534,0.0466298418327535,1,3,4,1
"Same-Sign",10000,42,5,-6080.56553115324,12382.1792312339,12309.0297081121,0.166053305423221,0.2965,0.29699234805058,0.0193212083526996,1,3,4,1
"Same-Sign",10000,43,1,-6015.18448751412,12067.2103365162,12055.0187493292,3.3903337696504,0.2911,0.300969261603452,-0.025285696344627,1,5,4,1
"Same-Sign",10000,43,2,-6011.00350891225,12104.9000811723,12077.4690100016,1.50856692319451,0.2911,0.295491438313419,0.0232679064448057,1,5,4,1
"Same-Sign",10000,43,3,-6018.25219562313,12165.4491564539,12122.7786012995,-5.44119512957965,0.2911,0.275260680977794,0.0793484900460923,1,5,4,1
"Same-Sign",10000,43,4,-6014.41937238255,12203.8352118326,12145.9251726945,0.511424119171571,0.2911,0.292588755610908,0.00842475975748161,1,5,4,1
"Same-Sign",10000,43,5,-6012.83858089365,12246.7253307147,12173.5758075929,-0.262833200370625,0.2911,0.290334892553721,0.00156404176220442,1,5,4,1
"Same-Sign",10000,44,1,-6036.81811653416,12110.4775945562,12098.2860073693,5.6210123489625,0.2908,0.307145903910783,-0.0708211266436857,2,3,4,2
"Same-Sign",10000,44,2,-6018.8823365707,12120.6577364892,12093.2266653185,-3.69264871007424,0.2908,0.280061777551104,0.0638332373054335,2,3,4,2
"Same-Sign",10000,44,3,-6023.27952743573,12175.5038200791,12132.8332649247,-4.96511467823789,0.2908,0.276361446515684,0.052584032634932,2,3,4,2
"Same-Sign",10000,44,4,-6021.01744995694,12217.0313669814,12159.1213278433,-0.33455262629778,0.2908,0.289827120962726,0.0264148658951616,2,3,4,2
"Same-Sign",10000,44,5,-6017.21065073038,12255.4694703882,12182.3199472663,-1.10497193679676,0.2908,0.287586741607795,0.0428370963082001,2,3,4,2
"Same-Sign",10000,45,1,-6024.25652859449,12085.3544186769,12073.1628314899,-4.26092577771771,0.2917,0.279270879506397,0.112167037289821,1,3,4,1
"Same-Sign",10000,45,2,-6030.21890453916,12143.3308724261,12115.8998012554,-0.879116224390781,0.2917,0.289135617973452,0.0256568363460173,1,3,4,1
"Same-Sign",10000,45,3,-6029.91590648635,12188.7765781804,12146.106023026,0.156384486380744,0.2917,0.292156173546773,-0.0114175353534998,1,3,4,1
"Same-Sign",10000,45,4,-6036.78917473601,12248.5748165396,12190.6647774014,0.510384759428788,0.2917,0.293188792343254,0.00384270558988596,1,3,4,1
