cbsa,year,peducgrp,praceeth3,age_cat,prob_se,prob_mobile,n
40900,2015,3,6,30-44,.19033252,.63109207,6
40900,2015,4,1,30-44,0,1,1
40900,2015,4,2,30-44,0,1,1
40900,2015,4,3,30-44,0,.46735808,4
40900,2015,4,6,30-44,.28856841,1,4
40900,2015,1,2,45-64,0,1,1
40900,2015,2,3,45-64,0,.29073662,3
40900,2015,2,6,45-64,.44004577,.80747622,5
40900,2015,3,2,45-64,0,0,1
40900,2015,3,3,45-64,0,0,1
40900,2015,3,6,45-64,.32012361,.58370835,15
40900,2015,4,1,45-64,0,1,2
40900,2015,4,3,45-64,0,0,1
40900,2015,4,6,45-64,.18910392,.56846875,11
40900,2017,2,2,18-29,0,1,1
40900,2017,2,6,18-29,0,.75469029,4
40900,2017,3,2,18-29,0,.31397763,4
40900,2017,3,3,18-29,0,0,2
40900,2017,3,6,18-29,0,.77468425,5
40900,2017,3,7,18-29,,1,0
40900,2017,4,2,18-29,0,1,2
40900,2017,4,6,18-29,0,1,2
40900,2017,1,2,30-44,0,0,2
40900,2017,1,6,30-44,0,.31415546,3
40900,2017,1,7,30-44,0,1,1
40900,2017,2,2,30-44,0,.26998234,3
40900,2017,2,5,30-44,0,0,1
40900,2017,2,6,30-44,0,.49851066,2
40900,2017,3,1,30-44,0,.37449667,2
40900,2017,3,2,30-44,0,.74434656,4
40900,2017,3,6,30-44,.11796024,.42085424,9
40900,2017,4,2,30-44,0,1,1
40900,2017,4,3,30-44,0,.77471989,4
40900,2017,4,6,30-44,0,.6612826,10
40900,2017,1,1,45-64,0,,1
40900,2017,1,6,45-64,0,0,1
40900,2017,2,1,45-64,0,.5018366,4
40900,2017,2,2,45-64,0,1,1
40900,2017,2,6,45-64,.17203875,0,6
40900,2017,3,1,45-64,0,.39464989,5
40900,2017,3,2,45-64,0,1,1
40900,2017,3,3,45-64,.29361555,.63049948,3
40900,2017,3,6,45-64,0,.61548769,10
40900,2017,3,7,45-64,0,1,1
40900,2017,4,1,45-64,0,1,1
40900,2017,4,2,45-64,0,.51817483,4
40900,2017,4,3,45-64,0,.22007142,4
40900,2017,4,6,45-64,.36373189,.45684004,11
40900,2017,4,7,45-64,0,.47611865,2
40900,2019,2,2,18-29,0,,1
40900,2019,2,6,18-29,0,,1
40900,2019,3,2,18-29,0,,2
40900,2019,3,6,18-29,0,,3
40900,2019,3,7,18-29,0,,1
40900,2019,4,2,18-29,0,,1
40900,2019,4,3,18-29,0,,1
40900,2019,4,6,18-29,0,,2
40900,2019,2,2,30-44,0,,3
40900,2019,2,3,30-44,0,,1
40900,2019,2,6,30-44,0,,5
40900,2019,3,2,30-44,0,,4
40900,2019,3,3,30-44,.50438064,,2
40900,2019,3,6,30-44,0,,6
40900,2019,4,1,30-44,0,,2
40900,2019,4,2,30-44,0,,2
40900,2019,4,3,30-44,0,,4
40900,2019,4,6,30-44,0,,11
40900,2019,1,1,45-64,0,,1
40900,2019,1,3,45-64,0,,2
40900,2019,2,3,45-64,0,,2
40900,2019,2,6,45-64,.15093222,,6
40900,2019,3,1,45-64,0,,1
40900,2019,3,2,45-64,0,,1
40900,2019,3,3,45-64,0,,2
40900,2019,3,6,45-64,.12691365,,8
40900,2019,4,1,45-64,0,,1
40900,2019,4,2,45-64,0,,1
40900,2019,4,3,45-64,0,,5
40900,2019,4,6,45-64,0,,19
40900,2021,2,6,18-29,0,,1
40900,2021,3,1,18-29,0,,1
40900,2021,3,2,18-29,0,,1
40900,2021,3,6,18-29,0,,2
40900,2021,3,7,18-29,0,,1
40900,2021,4,1,18-29,0,,1
40900,2021,4,2,18-29,0,,1
40900,2021,4,6,18-29,0,,1
40900,2021,1,2,30-44,0,,3
40900,2021,2,1,30-44,0,,1
40900,2021,2,2,30-44,0,,1
40900,2021,2,3,30-44,0,,1
40900,2021,2,6,30-44,.50083798,,2
40900,2021,3,1,30-44,0,,1
40900,2021,3,2,30-44,0,,1
40900,2021,3,6,30-44,0,,2
40900,2021,4,2,30-44,0,,4
40900,2021,4,3,30-44,.2366492,,4
40900,2021,4,6,30-44,.082508326,,12
40900,2021,1,2,45-64,1,,1
40900,2021,1,3,45-64,0,,1
40900,2021,1,6,45-64,0,,2
40900,2021,2,2,45-64,0,,2
40900,2021,2,3,45-64,0,,2
40900,2021,2,6,45-64,0,,7
40900,2021,3,1,45-64,0,,1
40900,2021,3,2,45-64,0,,2
40900,2021,3,3,45-64,0,,1
40900,2021,3,6,45-64,.43703258,,9
40900,2021,3,7,45-64,1,,1
40900,2021,4,1,45-64,0,,1
40900,2021,4,2,45-64,0,,7
40900,2021,4,3,45-64,0,,8
40900,2021,4,5,45-64,0,,2
40900,2021,4,6,45-64,.12998557,,24
40900,2023,2,6,18-29,0,,2
40900,2023,3,2,18-29,0,,1
40900,2023,3,3,18-29,0,,1
40900,2023,3,6,18-29,0,,1
40900,2023,3,7,18-29,0,,1
40900,2023,4,6,18-29,0,,3
40900,2023,2,2,30-44,0,,3
40900,2023,2,6,30-44,0,,1
40900,2023,2,7,30-44,0,,1
40900,2023,3,2,30-44,0,,1
40900,2023,3,3,30-44,0,,1
40900,2023,3,5,30-44,0,,1
40900,2023,3,6,30-44,.56506938,,7
40900,2023,4,1,30-44,0,,2
40900,2023,4,2,30-44,0,,1
40900,2023,4,3,30-44,0,,4
40900,2023,4,6,30-44,.12891208,,8
40900,2023,1,2,45-64,0,,1
40900,2023,1,3,45-64,0,,1
40900,2023,2,3,45-64,0,,1
40900,2023,2,6,45-64,0,,3
40900,2023,3,5,45-64,0,,1
40900,2023,3,6,45-64,0,,7
40900,2023,3,7,45-64,0,,1
40900,2023,4,2,45-64,0,,1
40900,2023,4,3,45-64,.20640361,,10
40900,2023,4,6,45-64,.21949093,,14
40980,2013,3,6,18-29,0,1,1
40980,2013,2,6,30-44,0,0,1
40980,2013,4,6,30-44,0,.44562739,2
40980,2013,1,1,45-64,0,0,1
40980,2013,2,1,45-64,0,0,1
40980,2013,3,2,45-64,0,0,1
40980,2013,3,6,45-64,0,0,4
40980,2013,4,6,45-64,0,0,2
40980,2015,2,6,30-44,.62468588,.37531415,2
40980,2015,3,2,30-44,0,,1
40980,2015,3,6,30-44,1,1,1
40980,2017,3,6,18-29,0,1,1
40980,2017,1,6,30-44,0,1,1
40980,2017,3,6,30-44,0,1,1
40980,2017,3,6,45-64,0,0,2
40980,2017,4,6,45-64,0,0,1
40980,2019,2,2,18-29,0,,1
40980,2019,3,6,18-29,0,,2
40980,2019,3,6,30-44,0,,3
40980,2019,3,1,45-64,0,,1
40980,2021,2,6,18-29,0,,1
40980,2021,3,6,18-29,0,,1
40980,2021,3,1,30-44,0,,2
40980,2021,3,6,30-44,.56657535,,2
40980,2021,4,6,30-44,0,,1
40980,2021,2,2,45-64,0,,1
40980,2021,3,6,45-64,0,,3
40980,2023,2,6,18-29,0,,2
40980,2023,3,6,30-44,0,,1
40980,2023,4,7,30-44,0,,1
40980,2023,3,6,45-64,1,,2
41060,2013,2,6,18-29,0,0,1
41060,2013,3,6,18-29,0,0,1
41060,2013,4,6,18-29,0,1,1
41060,2013,1,1,30-44,,0,0
41060,2013,2,6,30-44,0,0,1
41060,2013,3,3,30-44,0,0,1
41060,2013,3,6,30-44,0,1,1
41060,2013,4,6,30-44,0,1,2
41060,2013,2,6,45-64,0,0,3
41060,2013,3,6,45-64,0,0,1
41060,2013,4,6,45-64,0,.53065121,2
41060,2015,3,6,30-44,0,1,2
41060,2015,2,6,45-64,1,0,2
41060,2015,3,6,45-64,0,0,1
41100,2015,2,6,30-44,1,1,1
41100,2015,3,2,30-44,1,1,1
41100,2015,3,6,30-44,0,1,1
41100,2015,4,6,30-44,0,1,5
41100,2015,2,2,45-64,0,,1
41100,2015,2,6,45-64,0,.47043359,2
41100,2015,3,6,45-64,0,0,1
41100,2017,1,2,30-44,0,0,1
41100,2017,3,6,30-44,.46379793,0,2
41100,2017,4,3,30-44,0,1,1
41100,2017,4,6,30-44,0,1,2
41100,2017,3,6,45-64,0,.6706481,3
41100,2017,4,6,45-64,0,1,1
41100,2019,2,6,30-44,0,,2
41100,2019,3,1,30-44,0,,1
41100,2019,3,6,30-44,.23126557,,4
41100,2019,4,6,30-44,0,,2
41100,2019,3,6,45-64,0,,1
41100,2019,4,6,45-64,0,,1
41100,2021,2,6,18-29,0,,1
41100,2021,3,6,18-29,.20987105,,4
41100,2021,2,6,30-44,1,,1
41100,2021,3,6,30-44,0,,1
41100,2021,4,6,30-44,0,,1
41100,2021,2,6,45-64,0,,1
41100,2021,3,6,45-64,1,,1
41100,2021,4,2,45-64,0,,1
41100,2021,4,6,45-64,0,,1
41100,2023,2,6,18-29,0,,1
41100,2023,4,6,18-29,0,,1
41100,2023,2,2,30-44,0,,1
41100,2023,3,6,30-44,0,,3
41100,2023,4,6,30-44,0,,1
41100,2023,2,6,45-64,0,,2
41100,2023,3,6,45-64,0,,1
41100,2023,4,6,45-64,0,,2
41180,2013,1,6,18-29,0,0,1
41180,2013,2,1,18-29,0,0,2
41180,2013,2,6,18-29,0,.47595489,5
41180,2013,3,1,18-29,0,.40228653,5
41180,2013,3,6,18-29,.11784931,.54257679,8
41180,2013,4,1,18-29,0,.43192062,2
41180,2013,4,3,18-29,0,1,1
41180,2013,4,6,18-29,0,.67226732,10
41180,2013,1,1,30-44,0,0,1
41180,2013,1,6,30-44,0,1,1
41180,2013,2,1,30-44,0,,1
41180,2013,2,6,30-44,0,.63107568,9
41180,2013,3,1,30-44,0,.49901265,2
41180,2013,3,2,30-44,0,0,1
41180,2013,3,6,30-44,.056612562,.59504211,17
41180,2013,4,1,30-44,0,.52363187,2
41180,2013,4,3,30-44,0,0,1
41180,2013,4,6,30-44,.066726521,.37552574,29
41180,2013,4,7,30-44,0,1,1
41180,2013,1,1,45-64,.37049967,0,3
41180,2013,1,6,45-64,0,0,4
41180,2013,2,1,45-64,0,.27358872,6
41180,2013,2,2,45-64,0,0,1
41180,2013,2,6,45-64,0,.069502838,15
41180,2013,2,7,45-64,0,0,1
41180,2013,3,1,45-64,0,.22062589,6
41180,2013,3,2,45-64,0,0,2
41180,2013,3,4,45-64,0,0,1
41180,2013,3,6,45-64,.18932806,.2228028,32
41180,2013,3,7,45-64,0,0,1
41180,2013,4,1,45-64,0,0,1
41180,2013,4,2,45-64,0,0,1
41180,2013,4,6,45-64,.14405653,.24483265,39
41180,2015,2,1,18-29,0,.45406985,2
41180,2015,2,2,18-29,0,,1
41180,2015,2,6,18-29,0,.25129601,4
41180,2015,3,1,18-29,0,,1
41180,2015,3,5,18-29,0,,1
41180,2015,3,6,18-29,0,.42402276,7
41180,2015,4,1,18-29,1,1,2
41180,2015,4,6,18-29,0,1,3
41180,2015,4,7,18-29,0,1,1
41180,2015,2,1,30-44,0,0,1
41180,2015,2,2,30-44,0,1,3
41180,2015,2,6,30-44,0,.68466204,6
41180,2015,3,1,30-44,.29378152,.67572099,4
41180,2015,3,5,30-44,0,1,1
41180,2015,3,6,30-44,.066966303,.7810182,16
41180,2015,4,2,30-44,0,0,1
41180,2015,4,3,30-44,0,0,1
41180,2015,4,6,30-44,.11757613,.78159815,24
41180,2015,4,7,30-44,0,1,1
41180,2015,1,1,45-64,0,0,1
41180,2015,1,6,45-64,.23008998,.51198596,4
41180,2015,2,1,45-64,0,0,2
41180,2015,2,6,45-64,.15416327,.34423831,14
41180,2015,3,1,45-64,0,1,5
41180,2015,3,2,45-64,0,0,1
41180,2015,3,6,45-64,0,.33742398,18
41180,2015,4,1,45-64,0,1,1
41180,2015,4,3,45-64,0,0,1
41180,2015,4,6,45-64,.16713704,.50990176,37
41180,2017,2,1,18-29,0,0,1
41180,2017,2,6,18-29,0,.62421739,3
41180,2017,3,6,18-29,0,.46930969,8
41180,2017,4,1,18-29,1,1,1
41180,2017,4,6,18-29,0,.6765663,15
41180,2017,2,1,30-44,0,.56604809,3
41180,2017,2,6,30-44,0,.74211073,5
41180,2017,3,1,30-44,0,.23865907,5
41180,2017,3,4,30-44,0,1,1
41180,2017,3,6,30-44,0,.68078887,9
41180,2017,4,1,30-44,0,1,4
41180,2017,4,3,30-44,0,.37372473,2
41180,2017,4,6,30-44,.044263963,.85111946,25
41180,2017,1,6,45-64,1,0,1
41180,2017,2,1,45-64,0,.50380576,3
41180,2017,2,6,45-64,.12449411,.46837854,14
41180,2017,3,1,45-64,0,.45868641,2
41180,2017,3,6,45-64,.174026,.58346909,22
41180,2017,4,1,45-64,.14144717,.40510693,5
41180,2017,4,3,45-64,0,0,1
41180,2017,4,6,45-64,.092767492,.43474773,22
41180,2019,2,1,18-29,0,,2
41180,2019,2,6,18-29,0,,1
41180,2019,3,1,18-29,0,,1
41180,2019,3,6,18-29,.14950599,,6
41180,2019,3,7,18-29,0,,1
41180,2019,4,1,18-29,0,,3
41180,2019,4,2,18-29,0,,1
41180,2019,4,6,18-29,.095048919,,11
41180,2019,1,6,30-44,0,,1
41180,2019,2,1,30-44,0,,1
41180,2019,2,6,30-44,0,,1
41180,2019,3,1,30-44,.26549956,,5
41180,2019,3,6,30-44,0,,7
41180,2019,3,7,30-44,0,,1
41180,2019,4,1,30-44,0,,7
41180,2019,4,6,30-44,.031199353,,29
41180,2019,1,6,45-64,0,,2
41180,2019,2,1,45-64,0,,2
41180,2019,2,6,45-64,.084451959,,12
41180,2019,3,1,45-64,0,,6
41180,2019,3,6,45-64,.15178873,,15
41180,2019,4,1,45-64,0,,2
41180,2019,4,6,45-64,.10797068,,19
41180,2021,2,1,18-29,0,,1
41180,2021,2,6,18-29,.34213722,,3
41180,2021,3,3,18-29,0,,1
41180,2021,3,6,18-29,0,,1
41180,2021,4,1,18-29,0,,1
41180,2021,4,6,18-29,0,,9
41180,2021,1,2,30-44,0,,2
41180,2021,2,1,30-44,.21318854,,3
41180,2021,2,2,30-44,0,,1
41180,2021,2,6,30-44,.43260843,,7
41180,2021,2,7,30-44,0,,1
41180,2021,3,2,30-44,0,,1
41180,2021,3,6,30-44,0,,5
41180,2021,4,1,30-44,0,,3
41180,2021,4,6,30-44,.038485255,,25
41180,2021,4,7,30-44,0,,1
41180,2021,1,2,45-64,0,,1
41180,2021,1,6,45-64,0,,1
41180,2021,2,1,45-64,0,,3
41180,2021,2,2,45-64,0,,1
41180,2021,2,6,45-64,.2312454,,17
41180,2021,3,1,45-64,.33737364,,3
41180,2021,3,6,45-64,.1681845,,18
41180,2021,4,1,45-64,1,,1
41180,2021,4,6,45-64,.066109858,,29
41180,2023,1,6,18-29,0,,2
41180,2023,2,1,18-29,0,,1
41180,2023,2,6,18-29,0,,2
41180,2023,3,1,18-29,0,,2
41180,2023,3,5,18-29,0,,1
41180,2023,3,6,18-29,0,,4
41180,2023,4,3,18-29,0,,2
41180,2023,4,6,18-29,0,,16
41180,2023,1,2,30-44,0,,1
41180,2023,1,6,30-44,0,,1
41180,2023,2,1,30-44,0,,1
41180,2023,2,6,30-44,0,,7
41180,2023,2,7,30-44,0,,1
41180,2023,3,1,30-44,0,,3
41180,2023,3,2,30-44,0,,1
41180,2023,3,6,30-44,.16174828,,12
41180,2023,4,1,30-44,0,,1
41180,2023,4,2,30-44,0,,1
41180,2023,4,6,30-44,.14991868,,21
41180,2023,1,1,45-64,0,,1
41180,2023,1,6,45-64,0,,2
41180,2023,2,1,45-64,0,,3
41180,2023,2,2,45-64,0,,1
41180,2023,2,6,45-64,0,,7
41180,2023,3,1,45-64,0,,5
41180,2023,3,2,45-64,0,,1
41180,2023,3,6,45-64,.13686456,,10
41180,2023,3,7,45-64,.55137599,,2
41180,2023,4,1,45-64,0,,2
41180,2023,4,6,45-64,.075264387,,28
41420,2013,2,6,18-29,0,1,1
41420,2013,3,2,18-29,0,1,1
41420,2013,3,6,18-29,0,.52107555,3
41420,2013,4,6,18-29,0,1,1
41420,2013,4,7,18-29,0,0,1
41420,2013,1,2,30-44,0,.49384308,3
41420,2013,2,2,30-44,0,0,1
41420,2013,2,6,30-44,0,0,1
41420,2013,3,6,30-44,0,,1
41420,2013,4,6,30-44,0,1,2
41420,2013,1,2,45-64,0,0,1
41420,2013,2,6,45-64,0,0,3
41420,2013,3,6,45-64,0,.58961004,7
41420,2013,4,6,45-64,0,0,1
41420,2015,2,6,18-29,0,0,1
41420,2015,3,1,18-29,0,1,1
41420,2015,3,2,18-29,0,.71756816,2
41420,2015,3,6,18-29,0,1,1
41420,2015,4,6,18-29,0,.41785631,2
41420,2015,1,2,30-44,0,0,2
41420,2015,1,6,30-44,0,0,1
41420,2015,2,2,30-44,0,.2448352,4
41420,2015,2,6,30-44,.32234985,.61764598,3
41420,2015,3,6,30-44,0,0,2
41420,2015,3,7,30-44,0,1,1
41420,2015,4,6,30-44,.29671386,.70328617,4
41420,2015,2,1,45-64,0,0,1
41420,2015,2,2,45-64,0,0,1
41420,2015,2,6,45-64,.37270999,.66700423,3
41420,2015,3,6,45-64,.23559399,.51584083,5
41420,2015,4,6,45-64,0,.58492076,2
41420,2017,2,2,18-29,0,,1
41420,2017,2,6,18-29,0,0,1
41420,2017,4,6,18-29,0,1,1
41420,2017,1,2,30-44,0,,1
41420,2017,3,2,30-44,0,1,1
41420,2017,3,6,30-44,0,.65966588,4
41420,2017,4,5,30-44,0,1,1
41420,2017,1,2,45-64,0,0,3
41420,2017,1,6,45-64,0,1,1
41420,2017,2,2,45-64,0,0,1
41420,2017,2,4,45-64,0,1,1
41420,2017,2,6,45-64,0,.26476863,3
41420,2017,3,6,45-64,0,.27874795,4
41420,2017,4,6,45-64,1,1,1
41420,2019,2,7,18-29,0,,1
41420,2019,3,2,18-29,0,,1
41420,2019,3,6,18-29,0,,1
41420,2019,1,2,30-44,1,,1
41420,2019,3,6,30-44,0,,1
41420,2019,4,3,30-44,1,,1
41420,2019,2,3,45-64,0,,1
41420,2019,2,6,45-64,0,,1
41420,2019,3,6,45-64,0,,4
41420,2019,4,6,45-64,0,,2
41420,2019,4,7,45-64,1,,1
41420,2021,2,6,18-29,0,,1
41420,2021,3,6,18-29,0,,1
41420,2021,3,7,18-29,0,,1
41420,2021,4,6,18-29,0,,3
41420,2021,2,6,30-44,0,,1
41420,2021,3,4,30-44,1,,1
41420,2021,3,6,30-44,0,,4
41420,2021,4,2,30-44,0,,1
41420,2021,4,6,30-44,.3277792,,3
41420,2021,1,2,45-64,0,,3
41420,2021,2,2,45-64,0,,2
41420,2021,2,6,45-64,0,,2
41420,2021,3,6,45-64,0,,4
41420,2021,4,3,45-64,0,,1
41420,2021,4,6,45-64,0,,6
41420,2023,1,2,18-29,0,,1
41420,2023,2,2,18-29,0,,1
41420,2023,2,6,18-29,0,,1
41420,2023,3,2,18-29,0,,1
41420,2023,4,6,18-29,0,,2
41420,2023,1,6,30-44,0,,1
41420,2023,2,6,30-44,0,,1
41420,2023,3,2,30-44,0,,1
41420,2023,3,6,30-44,.36523509,,3
41420,2023,4,1,30-44,0,,1
41420,2023,4,2,30-44,0,,2
41420,2023,4,3,30-44,0,,1
41420,2023,4,6,30-44,0,,5
41420,2023,1,6,45-64,0,,1
41420,2023,3,6,45-64,0,,3
41420,2023,4,1,45-64,0,,2
41420,2023,4,3,45-64,0,,1
41420,2023,4,6,45-64,0,,1
41500,2013,1,2,30-44,0,0,2
41500,2013,2,2,30-44,0,0,2
41500,2013,2,6,30-44,0,0,2
41500,2013,3,3,30-44,0,1,1
41500,2013,3,6,30-44,0,1,1
41500,2013,4,5,30-44,0,1,1
41500,2013,1,2,45-64,0,0,1
41500,2013,2,2,45-64,0,0,2
41500,2013,3,6,45-64,.36232299,0,3
41500,2013,4,3,45-64,0,0,1
41500,2015,2,2,30-44,0,0,1
41500,2015,3,6,30-44,0,1,1
41500,2015,4,6,30-44,0,1,1
41500,2015,2,1,45-64,0,1,1
41500,2015,2,6,45-64,0,1,2
41500,2015,3,2,45-64,0,0,1
41500,2015,3,6,45-64,0,1,2
41500,2015,4,6,45-64,0,.5212732,2
41500,2017,3,2,18-29,0,1,1
41500,2017,1,2,30-44,0,0,1
41500,2017,2,2,30-44,0,.41539034,2
41500,2017,1,2,45-64,0,0,1
41500,2017,2,2,45-64,0,0,2
41500,2017,2,6,45-64,0,0,1
41500,2017,3,2,45-64,0,1,1
41500,2017,4,6,45-64,.40346369,.62758034,5
41500,2019,2,3,18-29,0,,1
41500,2019,4,2,18-29,0,,1
41500,2019,1,2,30-44,0,,1
41500,2019,3,2,30-44,0,,1
41500,2019,2,2,45-64,1,,1
41500,2019,2,6,45-64,1,,1
41500,2019,3,1,45-64,0,,1
41500,2019,4,2,45-64,0,,1
41500,2019,4,6,45-64,0,,1
41500,2021,2,6,18-29,0,,1
41500,2021,4,2,18-29,0,,1
41500,2021,2,2,30-44,0,,1
41500,2021,1,2,45-64,0,,1
41500,2021,4,6,45-64,0,,1
41500,2023,1,2,18-29,0,,1
41500,2023,2,2,30-44,0,,2
41500,2023,3,6,30-44,0,,1
41500,2023,4,6,30-44,0,,1
41500,2023,2,2,45-64,0,,2
41500,2023,2,6,45-64,0,,1
41500,2023,3,2,45-64,0,,1
41500,2023,3,6,45-64,0,,1
41500,2023,4,6,45-64,.42894787,,2
41540,2013,2,1,30-44,0,0,1
41540,2013,2,6,30-44,0,0,1
41540,2013,3,1,30-44,0,0,1
41540,2013,4,6,30-44,0,0,1
41540,2013,1,6,45-64,0,0,2
41540,2013,2,1,45-64,0,0,2
41540,2013,4,1,45-64,0,.50879812,3
41540,2013,4,6,45-64,0,0,1
41540,2015,1,1,18-29,0,,1
41540,2015,2,1,18-29,0,0,1
41540,2015,2,2,18-29,0,,1
41540,2015,2,6,18-29,0,0,2
41540,2015,3,2,18-29,0,0,1
41540,2015,3,6,18-29,0,1,1
41540,2015,4,6,18-29,0,1,1
41540,2015,1,2,30-44,0,,2
41540,2015,2,1,30-44,0,.5931676,2
41540,2015,2,2,30-44,0,,1
41540,2015,2,6,30-44,0,0,3
41540,2015,3,1,30-44,0,0,1
41540,2015,3,6,30-44,0,.23444209,3
41540,2015,4,6,30-44,.25129071,.44604176,6
41540,2015,2,1,45-64,0,0,4
41540,2015,2,6,45-64,.11922017,0,11
41540,2015,3,1,45-64,0,0,1
41540,2015,3,6,45-64,.18373634,.30578896,4
41540,2015,4,1,45-64,0,0,1
41540,2015,4,6,45-64,.20095886,0,7
41540,2017,2,6,18-29,0,.614721,2
41540,2017,3,6,18-29,.23772396,.23772396,2
41540,2017,4,6,18-29,0,0,1
41540,2017,2,1,30-44,0,0,1
41540,2017,2,6,30-44,.19406506,.68603879,4
41540,2017,3,1,30-44,.19263799,.69460291,3
41540,2017,3,6,30-44,1,0,1
41540,2017,4,1,30-44,0,1,1
41540,2017,4,6,30-44,0,.45865142,5
41540,2017,1,1,45-64,0,,1
41540,2017,1,2,45-64,0,0,1
41540,2017,2,1,45-64,.33916169,.12282898,4
41540,2017,2,2,45-64,0,0,1
41540,2017,2,6,45-64,0,.74666005,7
41540,2017,3,1,45-64,0,0,1
41540,2017,3,6,45-64,.18330356,0,6
41540,2017,4,1,45-64,0,0,1
41540,2017,4,6,45-64,.25866893,0,8
41540,2019,2,1,18-29,0,,1
41540,2019,2,6,18-29,0,,1
41540,2019,3,1,18-29,0,,1
41540,2019,3,6,18-29,0,,1
41540,2019,2,1,30-44,0,,3
41540,2019,2,6,30-44,0,,2
41540,2019,3,1,30-44,0,,1
41540,2019,3,3,30-44,1,,1
41540,2019,3,6,30-44,0,,3
41540,2019,2,1,45-64,0,,2
41540,2019,2,6,45-64,.21175733,,5
41540,2019,3,6,45-64,0,,5
41540,2019,4,6,45-64,.1539607,,5
41540,2021,1,6,18-29,0,,1
41540,2021,2,1,18-29,0,,2
41540,2021,2,6,18-29,0,,1
41540,2021,3,2,18-29,0,,1
41540,2021,3,6,18-29,0,,1
41540,2021,4,6,18-29,0,,4
41540,2021,1,2,30-44,0,,1
41540,2021,1,6,30-44,0,,1
41540,2021,2,1,30-44,0,,1
41540,2021,2,6,30-44,.10055412,,6
41540,2021,3,1,30-44,0,,2
41540,2021,3,6,30-44,0,,4
41540,2021,4,6,30-44,0,,7
41540,2021,1,1,45-64,0,,2
41540,2021,2,1,45-64,0,,2
41540,2021,2,2,45-64,0,,1
41540,2021,2,6,45-64,.20075925,,6
41540,2021,3,1,45-64,0,,1
41540,2021,3,6,45-64,0,,6
41540,2021,4,3,45-64,0,,1
41540,2021,4,6,45-64,.11299176,,12
41540,2023,1,6,18-29,0,,1
41540,2023,2,1,18-29,0,,1
41540,2023,2,6,18-29,0,,1
41540,2023,3,1,18-29,0,,1
41540,2023,3,2,18-29,0,,2
41540,2023,3,6,18-29,0,,2
41540,2023,4,6,18-29,0,,1
41540,2023,1,2,30-44,0,,1
41540,2023,1,6,30-44,0,,1
41540,2023,2,2,30-44,0,,1
41540,2023,2,6,30-44,0,,2
41540,2023,3,1,30-44,0,,1
41540,2023,3,2,30-44,0,,1
41540,2023,3,6,30-44,0,,4
41540,2023,4,1,30-44,0,,2
41540,2023,4,6,30-44,0,,6
41540,2023,1,2,45-64,.38949272,,2
41540,2023,1,6,45-64,.35299417,,3
41540,2023,2,1,45-64,0,,2
41540,2023,2,6,45-64,0,,5
41540,2023,3,1,45-64,.3292079,,3
41540,2023,3,6,45-64,0,,9
41540,2023,4,2,45-64,0,,1
41540,2023,4,6,45-64,.097256385,,6
41620,2013,2,2,18-29,0,0,1
41620,2013,2,6,18-29,0,1,4
41620,2013,3,1,18-29,0,1,1
41620,2013,3,2,18-29,0,0,1
41620,2013,3,6,18-29,0,.63219064,8
41620,2013,4,3,18-29,0,1,1
41620,2013,4,6,18-29,0,.68539929,7
41620,2013,1,2,30-44,.25154594,0,4
41620,2013,2,2,30-44,0,.28900239,3
41620,2013,2,6,30-44,0,.66759765,6
41620,2013,3,1,30-44,0,0,1
41620,2013,3,6,30-44,0,.60660154,14
41620,2013,4,2,30-44,0,0,1
41620,2013,4,6,30-44,.14647636,.56005853,21
41620,2013,1,1,45-64,0,0,1
41620,2013,1,6,45-64,0,0,1
41620,2013,2,6,45-64,0,0,6
41620,2013,3,2,45-64,0,0,2
41620,2013,3,6,45-64,.074057281,.35140261,14
41620,2013,4,2,45-64,0,0,1
41620,2013,4,3,45-64,0,0,1
41620,2013,4,6,45-64,.07655587,.2515339,13
41620,2015,1,6,18-29,0,0,1
41620,2015,2,2,18-29,0,0,1
41620,2015,2,3,18-29,0,1,1
41620,2015,2,6,18-29,0,.74136239,3
41620,2015,2,7,18-29,0,0,1
41620,2015,3,6,18-29,0,.7221716,6
41620,2015,4,6,18-29,.13777512,.65023834,8
41620,2015,1,2,30-44,.21752119,.17956129,5
41620,2015,1,6,30-44,0,1,1
41620,2015,2,2,30-44,0,0,4
41620,2015,2,6,30-44,.16646919,.74599338,7
41620,2015,3,2,30-44,0,1,1
41620,2015,3,6,30-44,.10042429,.68156528,9
41620,2015,4,2,30-44,0,0,1
41620,2015,4,6,30-44,.061166756,.4267168,17
41620,2015,4,7,30-44,0,0,1
41620,2015,1,2,45-64,0,0,2
41620,2015,2,2,45-64,0,0,3
41620,2015,2,6,45-64,.30556592,.54364103,10
41620,2015,3,6,45-64,.094871938,.43895167,16
41620,2015,4,6,45-64,.092698887,.43755227,22
41620,2017,2,2,18-29,0,1,1
41620,2017,2,6,18-29,.18908425,.37683609,5
41620,2017,3,2,18-29,0,1,1
41620,2017,3,6,18-29,0,1,8
41620,2017,4,6,18-29,0,.5535714,7
41620,2017,1,2,30-44,0,.4825556,3
41620,2017,1,6,30-44,0,0,1
41620,2017,2,2,30-44,0,0,3
41620,2017,2,5,30-44,0,0,1
41620,2017,2,6,30-44,.095062315,.72529519,11
41620,2017,3,2,30-44,0,.82337654,6
41620,2017,3,5,30-44,0,1,1
41620,2017,3,6,30-44,.068523258,.7108106,14
