cbsa,year,hsupwgtk,age,metro,pct_broadband,female,married,se,branch,educ_cat,inc_quint,race_black,race_hispanic
35620,2017,0,41,1,90.900002,0,1,0,0,4,5,0,0
35620,2019,5.2055297,45,1,90.900002,1,0,0,1,4,2,0,1
45940,2021,7.9026856,34,1,90.300003,1,1,0,1,3,4,1,0
35620,2015,4.7672977,32,1,90.900002,0,1,0,0,4,5,0,0
35620,2021,7.1248665,32,1,90.900002,1,1,0,1,4,5,0,0
37980,2017,4.9540553,40,1,91.599998,0,1,0,1,4,5,0,0
37980,2017,6.1773486,26,1,91.599998,0,0,0,1,4,1,1,0
37980,2019,4.6394811,43,1,91.599998,0,1,0,1,3,5,0,0
35620,2023,6.8968158,53,1,90.900002,1,1,0,1,4,5,0,0
35620,2015,0,44,1,90.900002,0,0,0,0,2,4,0,0
37980,2015,4.1085553,36,1,91.599998,1,1,0,0,2,5,0,0
12100,2019,0,53,1,91,0,1,0,0,4,5,0,0
35620,2023,6.7773829,34,1,90.900002,1,1,0,1,1,3,0,0
37980,2017,0,38,1,91.599998,0,0,0,0,2,5,0,0
35620,2019,4.2686677,52,1,90.900002,1,0,0,1,2,5,0,0
37980,2019,4.6149373,41,1,91.599998,0,1,0,1,4,5,0,0
37980,2023,5.3771043,55,1,91.599998,1,1,0,1,3,4,0,0
35620,2023,6.0005593,58,1,90.900002,0,0,0,1,4,5,0,1
35620,2019,4.5978484,49,1,90.900002,0,1,0,1,4,5,0,0
35620,2019,3.8675892,64,1,90.900002,0,1,0,0,4,5,0,0
35620,2019,0,30,1,90.900002,0,0,0,0,4,5,0,0
45940,2015,4.3746343,35,1,90.300003,1,1,0,1,4,5,0,0
35620,2023,12.38901,30,1,90.900002,1,0,0,0,4,4,1,0
12100,2017,0,32,1,91,1,0,0,0,2,2,1,0
35620,2015,3.7645519,61,1,90.900002,1,0,0,1,3,5,0,0
35620,2019,3.9043615,57,1,90.900002,0,1,0,1,4,5,0,0
35620,2021,6.2062588,50,1,90.900002,1,0,1,0,3,3,0,0
12100,2021,5.3767095,38,1,91,0,1,0,1,3,5,0,1
45940,2017,9.252389,42,1,90.300003,1,0,0,1,4,3,1,0
35620,2019,0,34,1,90.900002,0,1,0,0,4,5,0,0
35620,2017,5.0309548,40,1,90.900002,0,1,0,1,2,5,0,0
37980,2019,4.6649079,63,1,91.599998,1,0,0,1,3,4,0,0
37980,2015,9.7615366,52,1,91.599998,0,1,0,1,2,3,0,1
37980,2017,0,64,1,91.599998,1,0,0,0,4,5,0,0
35620,2017,0,52,1,90.900002,0,1,0,0,4,5,0,0
37980,2019,4.1123085,45,1,91.599998,0,1,1,1,3,5,0,0
35620,2015,0,33,1,90.900002,0,0,0,0,4,5,1,0
35620,2017,5.6274538,46,1,90.900002,0,1,0,1,4,5,0,0
35620,2019,3.7296455,61,1,90.900002,0,1,1,1,4,5,0,0
45940,2023,5.6230593,29,1,90.300003,1,1,0,0,4,5,0,0
35620,2019,4.466434,63,1,90.900002,1,1,0,1,2,3,0,1
35620,2015,0,39,1,90.900002,0,1,1,0,2,3,0,0
35620,2015,4.7652879,48,1,90.900002,0,1,0,1,4,3,0,0
35620,2015,0,59,1,90.900002,0,1,1,0,3,3,0,0
45940,2017,4.7684484,57,1,90.300003,1,1,0,1,4,5,0,0
45940,2023,8.8646774,36,1,90.300003,1,1,0,0,3,5,1,0
37980,2019,0,47,1,91.599998,1,1,0,0,3,5,0,0
12100,2019,3.5956094,62,1,91,1,0,0,1,4,3,0,0
37980,2019,4.8745494,41,1,91.599998,0,1,0,1,2,4,0,1
35620,2017,5.2371273,48,1,90.900002,0,1,0,1,4,5,0,0
35620,2019,6.7605314,42,1,90.900002,0,1,0,1,2,4,0,1
35620,2019,7.8346448,59,1,90.900002,1,1,0,1,4,5,1,0
35620,2019,4.3048115,54,1,90.900002,0,1,0,1,4,1,0,0
45940,2017,6.4481425,39,1,90.300003,0,0,0,1,3,4,0,1
35620,2015,5.1212053,41,1,90.900002,0,1,0,1,4,5,0,0
35620,2021,5.139595,41,1,90.900002,1,0,0,1,4,4,0,0
35620,2017,0,28,1,90.900002,0,1,0,0,4,5,0,0
35620,2017,0,61,1,90.900002,0,1,0,0,2,3,0,0
35620,2023,6.0396209,32,1,90.900002,0,0,0,1,2,5,0,0
35620,2015,4.1411633,55,1,90.900002,0,0,1,1,4,5,0,0
35620,2015,3.8811853,30,1,90.900002,1,0,0,0,2,1,0,0
35620,2017,0,30,1,90.900002,1,0,0,0,1,4,0,1
35620,2023,6.6120381,50,1,90.900002,1,0,0,1,4,5,0,0
37980,2017,5.2331505,43,1,91.599998,1,1,0,1,4,4,0,1
35620,2015,4.6100354,54,1,90.900002,0,1,1,1,4,5,0,0
35620,2021,4.8310413,63,1,90.900002,1,0,0,1,2,5,0,0
35620,2021,13.287114,29,1,90.900002,0,1,0,1,2,3,1,0
35620,2021,8.8507023,53,1,90.900002,0,1,1,1,4,5,0,0
35620,2017,0,42,1,90.900002,0,1,0,0,2,5,0,0
35620,2015,4.2032776,30,1,90.900002,1,0,0,0,1,3,0,1
35620,2019,0,48,1,90.900002,1,0,0,0,4,5,0,0
35620,2023,4.4358358,63,1,90.900002,1,0,0,1,4,5,0,0
35620,2017,6.3629231,19,1,90.900002,1,0,0,1,3,5,0,1
35620,2015,4.4647675,49,1,90.900002,0,0,0,1,4,5,0,0
35620,2021,4.3664021,63,1,90.900002,0,0,0,1,3,4,0,0
35620,2015,0,49,1,90.900002,0,1,0,0,4,5,0,0
35620,2019,4.5761137,34,1,90.900002,1,0,0,1,4,4,0,0
35620,2019,4.5000067,47,1,90.900002,1,0,0,1,4,5,0,0
35620,2021,8.446332,26,1,90.900002,0,0,0,0,4,5,0,0
35620,2021,5.1509657,60,1,90.900002,1,0,0,1,3,2,0,1
35620,2023,5.5836043,26,1,90.900002,0,0,0,1,4,1,0,0
35620,2015,4.2242541,52,1,90.900002,0,1,1,1,2,3,1,0
35620,2019,5.0318813,58,1,90.900002,0,0,0,1,1,4,0,1
35620,2015,3.8117168,39,1,90.900002,1,1,0,1,4,5,0,0
35620,2017,4.2349415,63,1,90.900002,1,1,0,1,4,5,0,0
35620,2019,7.1498022,28,1,90.900002,0,0,0,1,4,4,0,0
35620,2019,0,57,1,90.900002,1,1,1,0,4,4,0,0
35620,2017,4.6850901,44,1,90.900002,0,1,0,1,3,5,0,0
35620,2019,9.1892157,56,1,90.900002,0,0,0,0,3,4,1,0
35620,2021,7.5259004,37,1,90.900002,0,1,0,1,4,5,0,0
35620,2023,6.4184971,53,1,90.900002,1,1,0,1,3,5,0,0
37980,2017,0,58,1,91.599998,1,0,0,0,4,5,0,0
35620,2023,5.3820491,44,1,90.900002,0,0,0,1,4,5,0,0
35620,2015,0,42,1,90.900002,0,1,0,0,4,2,0,0
35620,2017,4.7684484,59,1,90.900002,0,1,0,1,4,5,0,0
37980,2019,3.6373074,35,1,91.599998,1,0,0,1,4,3,0,0
35620,2017,7.7294016,34,1,90.900002,1,0,0,0,2,1,0,1
37980,2017,4.4270668,43,1,91.599998,1,1,0,1,4,5,0,0
35620,2017,0,48,1,90.900002,0,0,0,0,2,4,0,0
35620,2021,5.7000923,55,1,90.900002,0,1,0,1,2,5,0,1
35620,2021,9.9972191,26,1,90.900002,1,1,0,1,2,3,0,1
35620,2021,7.4268217,49,1,90.900002,1,1,0,1,4,5,1,0
35620,2017,4.0033889,59,1,90.900002,1,0,0,1,4,5,0,0
35620,2017,3.9436016,59,1,90.900002,1,0,0,1,4,5,0,0
35620,2017,5.1798434,64,1,90.900002,0,1,0,1,4,5,0,0
35620,2019,0,55,1,90.900002,1,0,0,0,2,3,0,0
35620,2019,5.1482677,60,1,90.900002,1,0,0,1,3,4,0,1
35620,2021,7.5895758,64,1,90.900002,0,1,0,1,4,5,0,1
35620,2017,0,40,1,90.900002,0,1,0,0,4,4,0,0
35620,2017,4.7807298,63,1,90.900002,1,1,1,1,4,5,0,0
35620,2015,0,56,1,90.900002,1,0,0,0,2,4,1,0
35620,2019,0,48,1,90.900002,0,1,0,0,2,2,0,0
35620,2021,6.821507,53,1,90.900002,1,0,0,0,3,5,1,0
35620,2019,0,58,1,90.900002,1,1,0,0,4,5,0,0
35620,2017,0,25,1,90.900002,1,0,0,0,4,5,0,0
35620,2019,0,41,1,90.900002,0,1,0,0,1,3,0,1
35620,2019,5.3109455,30,1,90.900002,0,0,0,1,4,5,0,0
35620,2023,7.0995283,57,1,90.900002,0,0,0,1,2,3,1,0
35620,2015,9.0700159,24,1,90.900002,1,0,0,1,2,1,1,0
35620,2017,4.2443171,61,1,90.900002,0,0,0,0,4,5,0,0
35620,2019,0,40,1,90.900002,0,1,0,0,4,5,0,0
35620,2017,5.9780655,39,1,90.900002,0,0,0,1,3,3,1,0
35620,2017,0,58,1,90.900002,0,0,0,0,4,3,1,0
35620,2017,0,57,1,90.900002,1,0,0,0,3,1,0,1
12420,2013,0,28,1,93.5,1,0,0,0,2,1,0,0
17140,2023,4.8323464,60,1,91,0,1,1,1,3,3,0,0
26420,2013,4.8333912,24,1,91.800003,1,1,0,1,2,2,0,1
26420,2013,3.4435837,55,1,91.800003,0,0,0,0,3,1,1,0
42140,2015,0,54,1,88.300003,0,1,0,0,4,5,0,1
22140,2015,1.4620889,42,1,69.300003,1,0,0,0,2,3,0,0
22140,2015,.8985762,58,1,69.300003,0,1,0,1,3,4,0,0
22140,2015,.91103113,32,1,69.300003,0,1,0,0,2,2,0,1
10740,2015,1.0984364,60,1,87.800003,0,1,0,1,4,5,0,1
29740,2015,1.0264119,26,1,88.300003,0,0,0,1,3,1,0,0
22140,2015,.92409217,41,1,69.300003,0,1,0,0,3,4,0,0
10740,2015,1.0984364,57,1,87.800003,0,1,0,1,3,4,0,1
42140,2015,0,64,1,88.300003,1,0,1,0,4,2,0,0
10740,2015,.86568618,36,1,87.800003,1,1,0,0,4,4,0,0
42140,2015,0,43,1,88.300003,1,1,0,0,2,4,0,1
10740,2015,0,50,1,87.800003,0,1,1,0,2,1,0,1
10740,2019,1.2380027,34,1,87.800003,0,0,0,1,2,3,0,0
10740,2015,.85809898,47,1,87.800003,1,0,0,1,4,3,0,0
10740,2015,1.571871,46,1,87.800003,0,1,0,0,4,4,0,0
29740,2015,.91770822,55,1,88.300003,1,1,0,1,1,2,0,1
10740,2015,1.0494905,20,1,87.800003,1,0,0,1,3,2,0,1
10740,2019,0,60,1,87.800003,1,1,0,0,3,3,0,0
10740,2021,1.2189976,61,1,87.800003,1,1,0,1,3,5,0,0
10740,2017,.99425542,34,1,87.800003,0,1,0,1,4,5,0,1
10740,2015,0,55,1,87.800003,1,0,0,0,3,3,0,0
10740,2017,1.1235971,30,1,87.800003,1,0,0,1,3,3,0,0
10740,2019,1.5851867,61,1,87.800003,0,0,0,1,2,5,0,1
10740,2017,1.4992256,35,1,87.800003,0,1,0,1,3,5,0,1
42140,2017,0,47,1,88.300003,0,1,0,0,1,2,0,1
41740,2021,5.3462663,40,1,94.300003,1,0,0,1,2,5,0,0
10740,2017,.6520561,44,1,87.800003,1,0,0,0,1,1,0,0
22140,2017,.91087759,61,1,69.300003,0,1,0,1,2,5,0,0
10740,2019,0,28,1,87.800003,0,0,0,0,3,5,0,0
10740,2015,1.0100014,55,1,87.800003,0,1,0,1,4,5,0,0
42140,2015,.948825,64,1,88.300003,0,1,1,1,3,5,0,0
22140,2015,1.2183595,29,1,69.300003,0,1,0,0,2,1,0,0
10740,2017,1.1673182,56,1,87.800003,0,1,0,1,4,5,0,0
22140,2017,.86259937,33,1,69.300003,0,0,0,1,3,5,0,0
22140,2019,1.563192,62,1,69.300003,1,0,0,1,4,3,0,0
22140,2017,1.1870891,59,1,69.300003,0,0,0,1,4,4,0,0
29740,2023,1.6698282,56,1,88.300003,1,0,0,1,3,3,0,0
29740,2019,2.1670854,30,1,88.300003,1,0,0,1,4,4,0,1
29740,2017,1.4018693,32,1,88.300003,0,0,1,0,1,2,0,1
22140,2019,0,57,1,69.300003,0,1,0,0,3,3,0,0
10740,2017,.98446703,62,1,87.800003,1,1,0,1,4,4,0,0
22140,2017,0,56,1,69.300003,1,1,0,0,4,5,0,0
29740,2019,1.4257206,32,1,88.300003,1,0,0,1,4,2,0,1
10740,2023,1.486339,63,1,87.800003,0,1,1,1,1,3,0,1
29740,2017,1.1064925,50,1,88.300003,0,0,1,1,4,4,0,1
29740,2019,0,52,1,88.300003,1,1,0,0,1,2,0,1
10740,2019,0,52,1,87.800003,1,0,1,0,4,5,0,0
42140,2021,1.5239193,53,1,88.300003,1,0,0,1,2,4,0,0
42140,2019,1.504519,27,1,88.300003,0,0,1,1,3,3,0,1
42140,2021,1.2297111,52,1,88.300003,0,1,1,1,4,4,0,0
10740,2021,1.0427481,59,1,87.800003,0,0,0,1,4,5,0,0
29740,2021,1.2546091,45,1,88.300003,1,1,0,0,3,3,0,1
42140,2021,1.5560002,37,1,88.300003,0,1,0,0,1,2,0,1
10740,2017,1.0993296,57,1,87.800003,0,1,0,1,2,5,0,0
10740,2019,1.0144373,51,1,87.800003,1,0,0,1,4,5,0,0
29740,2015,0,44,1,88.300003,0,1,0,0,1,3,0,1
29740,2015,.91103113,41,1,88.300003,0,1,1,1,4,5,0,1
10740,2021,1.1586637,42,1,87.800003,0,1,0,0,4,1,0,0
10740,2021,1.0431619,36,1,87.800003,0,1,0,1,4,5,0,1
10740,2015,0,41,1,87.800003,0,1,0,0,4,5,0,0
10740,2019,1.5525695,24,1,87.800003,1,0,0,1,4,4,0,0
10740,2019,1.4181877,28,1,87.800003,1,1,0,1,3,3,0,1
29740,2017,.99904239,55,1,88.300003,1,1,1,1,4,5,0,0
10740,2017,1.5223168,44,1,87.800003,1,0,0,1,2,5,0,1
10740,2017,0,41,1,87.800003,1,0,0,0,3,3,0,1
10740,2015,1.2458621,51,1,87.800003,1,0,0,1,4,5,0,0
10740,2023,1.5238078,39,1,87.800003,0,1,0,1,4,5,0,0
29740,2021,1.315112,34,1,88.300003,1,0,1,1,3,4,0,0
29740,2019,1.0390428,51,1,88.300003,0,1,0,1,3,3,0,0
10740,2021,1.6347735,22,1,87.800003,1,0,0,1,4,3,0,0
10740,2023,2.0033097,31,1,87.800003,0,1,0,1,4,5,0,0
10740,2019,1.3855805,26,1,87.800003,0,0,0,1,4,5,0,0
29740,2017,0,47,1,88.300003,1,0,0,0,3,5,0,1
10740,2017,.97467178,23,1,87.800003,1,0,0,1,3,4,0,0
10740,2021,1.2202908,59,1,87.800003,0,0,0,1,3,3,0,1
10740,2019,1.1916356,47,1,87.800003,1,0,1,1,4,5,0,0
10740,2021,1.2575237,53,1,87.800003,1,1,0,1,2,5,0,0
10740,2019,.95794731,60,1,87.800003,1,1,0,1,3,5,0,0
10740,2017,1.0641526,48,1,87.800003,1,1,0,0,3,5,0,1
10740,2015,.96456981,36,1,87.800003,0,0,0,1,3,1,0,1
10740,2019,.97498679,60,1,87.800003,1,0,0,1,2,5,0,0
10740,2015,1.0654404,25,1,87.800003,0,0,0,1,4,1,0,1
10740,2015,1.1382911,42,1,87.800003,1,0,1,1,4,2,1,0
10740,2015,0,57,1,87.800003,0,1,0,0,4,5,0,0
10740,2019,1.3538682,55,1,87.800003,1,0,0,1,2,3,0,1
10740,2017,1.0393763,64,1,87.800003,0,1,1,1,4,5,0,1
10740,2019,.98369712,55,1,87.800003,1,0,0,1,2,4,0,0
10740,2017,1.4737014,55,1,87.800003,0,1,0,1,3,5,0,1
10740,2019,0,55,1,87.800003,0,0,0,0,2,2,0,0
10740,2017,.8403182,42,1,87.800003,1,1,0,1,4,5,0,0
10740,2019,1.1865096,36,1,87.800003,1,1,0,1,4,5,1,0
10740,2019,1.437535,29,1,87.800003,0,0,0,1,3,3,0,0
10740,2023,1.5441411,51,1,87.800003,1,0,0,1,3,4,0,1
10740,2023,1.7268707,49,1,87.800003,1,0,0,0,1,3,0,1
10740,2023,1.5796427,47,1,87.800003,0,1,0,1,4,5,0,0
10740,2021,1.1312129,48,1,87.800003,0,1,0,1,4,5,0,0
10740,2021,1.0383261,28,1,87.800003,1,0,0,0,3,3,0,1
10740,2019,1.114518,41,1,87.800003,0,1,0,1,4,5,0,0
10740,2019,0,55,1,87.800003,1,1,0,0,4,5,0,0
10740,2019,1.211462,48,1,87.800003,0,0,0,1,4,5,0,1
10740,2017,.76596677,35,1,87.800003,1,0,0,1,4,4,0,0
10740,2019,1.3944932,58,1,87.800003,1,1,0,1,3,5,0,0
10740,2017,1.6324457,20,1,87.800003,0,0,0,1,1,2,0,1
10740,2017,1.0988871,51,1,87.800003,0,1,0,1,3,4,0,0
10740,2017,1.0361243,50,1,87.800003,1,0,0,1,4,5,0,1
29740,2015,1.1554753,28,1,88.300003,0,1,0,1,1,2,0,1
14260,2023,1.7559474,42,1,93.800003,0,1,0,1,2,5,0,0
14260,2023,1.3052545,62,1,93.800003,1,0,0,1,3,2,0,0
14260,2023,2.9904847,42,1,93.800003,1,1,0,1,3,5,0,0
44060,2023,5.4878116,46,1,91,1,1,1,1,4,5,0,0
26420,2015,6.955719,27,1,91.800003,1,0,0,0,4,3,1,0
46520,2023,1.222647,49,1,91.699997,1,1,0,1,2,3,0,0
10580,2015,5.2893143,46,1,90.099998,0,1,1,1,3,4,0,0
40380,2015,5.0218239,64,1,89.300003,0,0,0,0,3,4,0,0
40380,2015,0,30,1,89.300003,1,1,0,0,4,5,0,0
35620,2015,8.7247648,45,1,90.900002,0,1,0,0,1,3,0,1
10580,2015,4.4986281,51,1,90.099998,1,1,0,1,2,5,0,1
10580,2015,6.0118604,60,1,90.099998,0,1,1,1,4,5,0,0
10580,2015,4.1927614,60,1,90.099998,0,1,1,1,4,5,0,0
40380,2015,5.3437281,49,1,89.300003,0,1,0,1,2,3,0,0
13780,2015,0,36,1,88.800003,0,0,0,0,4,5,0,0
13780,2015,4.5805564,42,1,88.800003,0,1,0,1,4,5,0,0
13780,2015,0,56,1,88.800003,0,1,0,0,4,5,0,0
24020,2015,5.9064374,58,1,88.300003,1,0,0,1,4,5,0,0
10580,2015,0,26,1,90.099998,0,0,0,0,2,2,0,0
35620,2015,8.2461777,55,1,90.900002,0,1,0,1,3,5,0,0
10580,2017,4.3476305,23,1,90.099998,1,0,0,1,4,5,0,0
35620,2015,9.513483,59,1,90.900002,0,1,0,1,4,5,0,1
35620,2015,0,48,1,90.900002,0,1,0,0,3,4,0,0
46540,2015,0,34,1,88,1,1,0,0,2,3,0,0
45060,2015,7.5527701,21,1,89.599998,1,0,0,0,1,2,0,0
10580,2015,0,56,1,90.099998,0,1,0,0,4,5,0,0
45060,2015,4.97788,53,1,89.599998,0,1,0,1,4,5,0,0
35620,2015,0,53,1,90.900002,1,1,0,0,4,5,0,0
35620,2015,4.2294507,64,1,90.900002,0,1,0,1,4,5,0,0
35620,2015,4.6905866,57,1,90.900002,1,1,0,1,4,4,0,0
35620,2017,0,51,1,90.900002,1,0,0,0,2,3,1,0
35620,2015,0,44,1,90.900002,1,0,0,0,1,3,0,1
35620,2015,7.1632729,26,1,90.900002,0,0,0,1,4,5,0,0
48060,2015,0,32,1,89.599998,0,0,0,0,4,5,0,0
15380,2015,0,55,1,89.099998,1,0,0,0,3,5,0,0
40380,2015,5.2234464,34,1,89.300003,0,1,0,0,4,4,0,0
15380,2017,5.6720724,38,1,89.099998,1,0,0,1,4,4,0,0
35620,2015,0,49,1,90.900002,1,0,0,0,4,5,0,0
35620,2015,5.1493206,28,1,90.900002,0,0,0,1,4,2,0,0
35620,2015,7.4097028,18,1,90.900002,0,1,0,1,3,4,1,0
45060,2015,7.15728,22,1,89.599998,1,0,0,1,3,3,1,0
45060,2015,0,38,1,89.599998,1,1,0,0,4,3,0,0
15380,2015,0,59,1,89.099998,0,1,0,0,4,5,0,0
35620,2017,0,35,1,90.900002,0,0,0,0,4,5,0,0
35620,2015,0,63,1,90.900002,0,1,1,0,4,5,0,0
13780,2017,5.1173229,45,1,88.800003,0,1,0,1,2,3,0,0
35620,2015,6.0908818,37,1,90.900002,0,1,0,1,3,3,0,1
35620,2019,8.8265038,40,1,90.900002,1,0,0,1,4,4,0,1
40380,2023,6.835979,52,1,89.300003,0,1,0,1,2,5,0,0
10580,2019,6.8170042,48,1,90.099998,1,0,0,1,4,4,0,0
40380,2019,6.6253591,29,1,89.300003,1,0,0,1,4,3,0,0
45060,2017,0,44,1,89.599998,1,1,0,0,1,2,0,0
35620,2015,0,46,1,90.900002,0,0,0,0,4,5,0,0
35620,2015,0,54,1,90.900002,0,1,0,0,4,5,0,0
35620,2021,5.032495,56,1,90.900002,0,1,1,1,4,3,0,0
15380,2015,6.9675255,42,1,89.099998,1,0,0,0,3,5,0,0
35620,2015,7.5227604,59,1,90.900002,0,1,1,1,2,4,0,0
40380,2015,0,58,1,89.300003,0,1,0,0,4,5,0,0
35620,2015,5.3916707,60,1,90.900002,0,0,0,1,4,5,0,0
24020,2021,8.3595762,57,1,88.300003,0,0,0,1,4,4,0,0
10580,2023,6.6846743,60,1,90.099998,1,0,0,1,3,4,0,0
45060,2019,6.4710398,60,1,89.599998,0,1,1,0,3,5,0,0
35620,2015,0,46,1,90.900002,1,1,0,0,2,1,0,1
45060,2017,5.3062143,56,1,89.599998,1,0,0,0,3,5,0,0
35620,2015,8.4562845,49,1,90.900002,1,0,0,1,4,5,0,1
35620,2015,0,44,1,90.900002,0,0,0,0,3,3,0,0
35620,2015,4.4089017,35,1,90.900002,0,0,0,1,4,5,0,0
35620,2015,0,42,1,90.900002,1,1,0,0,4,5,1,0
35620,2015,7.7427049,52,1,90.900002,0,0,0,1,4,2,0,0
35620,2015,0,56,1,90.900002,0,1,1,0,3,3,0,0
10580,2017,5.0947585,37,1,90.099998,1,0,0,1,2,3,0,0
40380,2017,0,33,1,89.300003,1,1,0,0,4,5,0,0
10580,2019,0,37,1,90.099998,0,1,0,0,4,5,0,0
15380,2015,6.3267469,53,1,89.099998,1,1,1,1,4,2,0,0
10580,2017,4.789638,52,1,90.099998,1,1,0,1,4,5,0,0
35620,2021,4.6728616,61,1,90.900002,1,1,1,1,3,5,0,0
13780,2019,6.2101159,57,1,88.800003,0,0,0,1,2,4,0,0
35620,2015,4.5662541,42,1,90.900002,0,1,0,1,3,5,0,0
15380,2017,6.4329901,48,1,89.099998,1,0,0,1,4,5,0,0
15380,2017,5.9757209,30,1,89.099998,1,1,0,1,4,2,0,0
35620,2015,0,25,1,90.900002,0,0,0,0,3,3,1,0
35620,2023,10.743753,19,1,90.900002,1,0,0,1,2,5,0,0
40380,2019,0,33,1,89.300003,1,0,0,0,3,1,0,0
35620,2015,6.7579293,47,1,90.900002,0,1,0,0,4,5,0,0
15380,2015,0,50,1,89.099998,1,1,0,0,3,5,0,0
35620,2015,4.3151808,55,1,90.900002,0,0,0,1,4,5,0,0
40380,2015,0,29,1,89.300003,0,0,0,0,3,2,0,0
35620,2015,7.3682122,43,1,90.900002,0,0,0,1,4,4,0,1
35620,2015,5.7120271,57,1,90.900002,1,0,0,1,1,5,1,0
10580,2017,6.3759608,41,1,90.099998,1,0,0,1,3,4,0,0
35620,2015,0,55,1,90.900002,0,1,0,0,3,4,1,0
35620,2015,6.8800569,45,1,90.900002,0,0,0,0,3,3,0,1
45060,2021,6.1245041,61,1,89.599998,1,1,0,1,2,5,0,0
40380,2019,0,50,1,89.300003,0,0,0,0,3,3,0,0
15380,2019,0,50,1,89.099998,1,1,0,0,1,3,0,0
35620,2015,4.726088,51,1,90.900002,0,1,0,1,2,1,1,0
35620,2015,0,41,1,90.900002,1,0,0,0,1,4,0,1
13780,2017,0,46,1,88.800003,0,1,0,0,2,4,0,0
35620,2015,4.608901,26,1,90.900002,0,0,0,1,4,4,0,0
35620,2015,6.1351061,42,1,90.900002,1,0,0,1,4,5,0,0
35620,2015,7.6495576,55,1,90.900002,0,1,0,1,2,5,0,0
13780,2019,0,34,1,88.800003,0,0,0,0,2,4,0,0
35620,2015,6.1351061,45,1,90.900002,0,1,0,1,2,5,0,0
35620,2015,0,28,1,90.900002,1,0,0,0,4,5,0,0
35620,2015,0,51,1,90.900002,1,0,0,0,4,3,1,0
35620,2015,0,30,1,90.900002,0,0,0,0,4,5,0,0
13780,2019,0,27,1,88.800003,0,1,0,0,1,4,0,0
35620,2019,5.2290359,56,1,90.900002,0,1,0,1,3,5,0,0
10580,2017,5.200655,63,1,90.099998,0,1,0,1,2,5,0,0
45060,2019,0,42,1,89.599998,1,0,0,0,2,3,1,0
40380,2015,4.4228024,62,1,89.300003,0,1,1,0,4,5,0,0
45060,2017,5.2211161,56,1,89.599998,0,1,0,1,4,5,0,0
10580,2017,6.1917663,35,1,90.099998,1,1,0,1,4,5,0,0
10580,2019,0,54,1,90.099998,0,1,0,0,4,5,0,0
13780,2019,6.2368107,57,1,88.800003,1,0,1,1,2,1,0,0
10580,2017,0,29,1,90.099998,1,0,0,0,4,3,0,0
10580,2015,0,50,1,90.099998,1,1,0,0,3,4,0,0
45060,2017,0,42,1,89.599998,1,1,0,0,3,5,1,0
35620,2015,5.5689263,54,1,90.900002,1,0,0,1,4,5,0,0
35620,2017,0,46,1,90.900002,0,1,0,0,2,5,0,0
45060,2019,5.4647317,32,1,89.599998,0,1,0,1,3,5,0,0
15380,2021,11.921866,26,1,89.099998,0,0,0,1,4,5,0,1
35620,2015,0,27,1,90.900002,0,1,0,0,4,5,0,0
24020,2015,6.8875022,40,1,88.300003,0,1,1,0,4,5,0,0
35620,2015,0,42,1,90.900002,1,0,1,0,2,4,0,0
48060,2019,0,37,1,89.599998,1,1,0,0,4,5,0,0
35620,2021,5.8925834,49,1,90.900002,1,1,1,1,4,5,0,0
48060,2019,0,55,1,89.599998,1,0,0,0,3,4,0,0
10580,2019,0,61,1,90.099998,0,1,0,0,2,4,0,0
40380,2019,5.3905563,37,1,89.300003,1,1,0,1,3,4,0,0
10580,2021,8.7891855,38,1,90.099998,0,0,0,1,4,5,0,0
10580,2023,8.8761845,57,1,90.099998,0,0,0,1,4,4,0,0
48060,2017,5.0263591,59,1,89.599998,0,0,0,1,2,2,0,0
10580,2019,7.2686253,20,1,90.099998,1,0,0,1,3,3,0,0
35620,2015,0,37,1,90.900002,0,1,0,0,4,5,0,0
13780,2017,5.0263591,55,1,88.800003,0,0,0,1,4,2,0,0
13780,2019,0,45,1,88.800003,0,0,0,0,3,3,0,0
35620,2019,6.7733998,60,1,90.900002,0,1,0,1,4,5,0,0
10580,2017,0,23,1,90.099998,0,1,0,0,2,4,0,0
35620,2017,0,53,1,90.900002,1,1,0,0,3,4,1,0
35620,2023,6.829299,46,1,90.900002,1,0,0,1,4,5,0,0
13780,2015,5.4439597,62,1,88.800003,0,0,0,1,2,2,0,0
13780,2019,0,40,1,88.800003,0,1,0,0,2,5,1,0
35620,2017,5.587142,49,1,90.900002,0,0,0,1,2,5,0,0
35620,2019,5.6674924,56,1,90.900002,0,1,0,1,3,5,0,0
35620,2015,0,41,1,90.900002,1,1,0,0,4,5,0,1
35620,2017,0,49,1,90.900002,0,1,0,0,4,5,0,0
35620,2017,0,43,1,90.900002,1,1,0,0,2,2,0,0
13780,2023,7.1921921,50,1,88.800003,1,1,0,1,4,5,0,0
35620,2017,5.9934254,53,1,90.900002,0,1,1,1,2,4,0,1
35620,2015,0,22,1,90.900002,0,0,0,0,4,4,0,0
35620,2017,0,57,1,90.900002,1,0,1,0,3,4,0,0
35620,2021,5.8577161,58,1,90.900002,1,1,0,1,3,5,0,0
35620,2017,6.634037,61,1,90.900002,0,0,0,1,3,3,0,0
13780,2019,0,54,1,88.800003,1,1,0,0,3,5,0,0
35620,2015,0,42,1,90.900002,1,1,0,0,4,3,0,1
35620,2017,4.9638271,31,1,90.900002,0,0,0,1,4,4,0,0
